#Position (bp)	insert size
3874904.0	230.16100821644196
1.1624711E7	231.06213162683784
1.9374518E7	230.79650637301017
2.7124325E7	235.39163970770738
3.4874132E7	228.3033160904129
4.2623939E7	233.04172278065124
5.0373746E7	224.42783469969473
5.8123553E7	224.25281399075905
6.587336E7	222.3220645824952
7.3623167E7	215.4602427947497
8.1372974E7	216.99778358568528
8.9122781E7	223.0748118234977
9.6872588E7	220.9880346681647
1.04622395E8	215.5669241303056
1.12372202E8	227.72247038441728
1.20122009E8	266.5226642087667
1.27871816E8	311.3867045671699
1.35621623E8	0.0
1.4337143E8	289.39258564254567
1.51121237E8	234.24200729858606
1.58871044E8	234.04549391367337
1.66620851E8	221.87992987948974
1.74370658E8	221.61805979410806
1.82120465E8	225.26877110268026
1.89870272E8	216.49841289755975
1.97620079E8	220.58619440244215
2.05369886E8	230.8420988703996
2.13119693E8	220.51824001832784
2.208695E8	221.39558324719374
2.28619307E8	228.75760032982026
2.36369114E8	223.4388773970204
2.44118921E8	224.42212334426466
2.484751235E8	225.35056370469147
2.52350027E8	218.24865514822713
2.59618535E8	227.36853323589415
2.67368342E8	219.4421256395353
2.75118149E8	227.67533754691536
2.82867956E8	223.2133750995985
2.90617763E8	225.41595502948036
2.9836757E8	220.64076013134817
3.06117377E8	221.02451403285704
3.13867184E8	226.351979812224
3.21616991E8	227.79002009613237
3.29366798E8	213.20737959858093
3.37116605E8	233.8979880690588
3.44866412E8	240.53415563374932
3.52616219E8	223.3932768248023
3.60366026E8	228.4140267340116
3.68115833E8	219.2939186380732
3.7586564E8	221.02497317695807
3.83615447E8	220.83361756443588
3.91365254E8	218.33621822093048
3.99115061E8	219.22129776429142
4.06864868E8	220.1417279760642
4.14614675E8	217.02058631847336
4.22364482E8	224.20357804603447
4.30114289E8	217.83634154207653
4.37864096E8	218.08891180598079
4.45613903E8	218.36378630726333
4.5336371E8	225.04033774870973
4.61113517E8	214.49446209070837
4.68863324E8	223.00297123925833
4.76613131E8	222.50476859675803
4.84362938E8	226.8602205496851
4.896938965E8	231.26222869183016
4.935688E8	217.326448232537
4.99862552E8	223.4755166711276
5.07612359E8	227.55372187472904
5.15362166E8	217.62356250017166
5.23111973E8	221.2062102811731
5.3086178E8	226.94272070834572
5.38611587E8	233.0873112276608
5.46361394E8	226.94388988005252
5.54111201E8	218.13535527063726
5.61861008E8	222.7204712123576
5.69610815E8	214.6949424108696
5.77360622E8	212.74554063338562
5.85110429E8	214.07651538022878
5.92860236E8	218.05911206608522
6.00610043E8	219.53389649272881
6.0835985E8	219.04399445124793
6.16109657E8	228.68687837723272
6.23859464E8	225.18785588718615
6.31609271E8	223.57896164220097
6.39359078E8	219.68401914092235
6.47108885E8	221.80034356211448
6.54858692E8	216.20300499510253
6.62608499E8	222.18086114072136
6.70358306E8	218.80854954026213
6.78108113E8	227.94565549873346
6.857142635E8	229.3289920480318
6.89589167E8	234.2546425080821
6.93607727E8	230.7892547359141
7.01357534E8	222.62628788183684
7.09107341E8	216.03951313920552
7.16857148E8	217.04071223169498
7.24606955E8	218.6238911973595
7.32356762E8	219.22749965966455
7.40106569E8	225.0859696314716
7.47856376E8	217.32635375910868
7.55606183E8	213.93449845269387
7.6335599E8	220.45210831236272
7.71105797E8	221.41956945583627
7.78855604E8	220.48339430580126
7.86605411E8	216.71850841951064
7.94355218E8	219.93283164777853
8.02105025E8	216.53247792583787
8.09854832E8	218.3485644965629
8.17604639E8	215.8595413958927
8.25354446E8	216.02734865015455
8.33104253E8	220.5755023190181
8.4085406E8	219.893566065189
8.48603867E8	216.20531245174007
8.56353674E8	217.80098759296607
8.64103481E8	214.82954915511814
8.71853288E8	219.96044629433786
8.776941285E8	216.90861377858522
8.81569032E8	224.79164455437777
8.87352902E8	218.15394494162885
8.95102709E8	217.56469345663817
9.02852516E8	214.26155188025993
9.10602323E8	218.65344800669874
9.1835213E8	220.98948476390467
9.26101937E8	220.38960687777404
9.33851744E8	222.8282314133068
9.41601551E8	220.21717272678157
9.49351358E8	224.38625064289388
9.57101165E8	224.83262015825812
9.64850972E8	217.37016160901848
9.72600779E8	220.44237409365664
9.80350586E8	216.1407323673694
9.88100393E8	216.25593410729618
9.958502E8	217.79783736172354
1.003600007E9	217.48887356818315
1.011349814E9	224.12644552874644
1.019099621E9	228.1059806086205
1.026849428E9	223.53244019655224
1.034599235E9	220.55398790813757
1.042349042E9	216.4865962037816
1.050098849E9	225.02686582835543
1.0575860385E9	231.0108186587936
1.061460942E9	233.01923264035287
1.065598463E9	228.58846379928642
1.07334827E9	226.78786788324342
1.081098077E9	223.818653719477
1.088847884E9	230.11898286680434
1.096597691E9	234.73720453020798
1.104347498E9	227.4962822501615
1.112097305E9	218.5428447221845
1.119847112E9	219.54387037951602
1.127596919E9	213.509405572914
1.135346726E9	217.1065445026178
1.143096533E9	216.5569290900208
1.15084634E9	218.44802962398416
1.158596147E9	213.92716867377698
1.166345954E9	220.80444768401364
1.174095761E9	223.21505499633358
1.181845568E9	215.84767153437676
1.189595375E9	218.2099091061172
1.197345182E9	224.70293611862164
1.205094989E9	220.93228565460683
1.212844796E9	223.32885835121732
1.220594603E9	224.68365977932822
1.228236905E9	222.1314200913595
1.2321118085E9	240.64500988142294
