#Position (bp)	mapping quality
3874904.0	38.51218504232821
1.1624711E7	38.98448188180604
1.9374518E7	38.623257290819
2.7124325E7	39.26763913130521
3.4874132E7	39.41442765954564
4.2623939E7	39.38211711427788
5.0373746E7	39.430461500804434
5.8123553E7	39.46101665523595
6.587336E7	39.4449390672788
7.3623167E7	39.48055932813559
8.1372974E7	39.104210774573474
8.9122781E7	39.367741580993574
9.6872588E7	39.517235175552905
1.04622395E8	39.2398353858375
1.12372202E8	39.39293604781062
1.20122009E8	26.48694719699186
1.27871816E8	14.047122973754849
1.35621623E8	0.0
1.4337143E8	23.07779372910755
1.51121237E8	37.782716346711766
1.58871044E8	38.891917679363026
1.66620851E8	39.32112547351572
1.74370658E8	39.53479139298064
1.82120465E8	39.47782620405479
1.89870272E8	39.571228710360266
1.97620079E8	39.39586813891663
2.05369886E8	38.9326288729257
2.13119693E8	39.49673720980555
2.208695E8	39.145418820033676
2.28619307E8	39.36271819074168
2.36369114E8	39.30264655392348
2.44118921E8	38.75519990567307
2.484751235E8	38.05206824592817
2.52350027E8	39.115226181540706
2.59618535E8	39.34073572964293
2.67368342E8	39.4656681131704
2.75118149E8	39.406340984960075
2.82867956E8	39.31510745059637
2.90617763E8	39.35197708451985
2.9836757E8	39.4449431281813
3.06117377E8	39.534099018349764
3.13867184E8	39.401315686706845
3.21616991E8	39.36678258449352
3.29366798E8	39.49745483314541
3.37116605E8	34.851619282910605
3.44866412E8	34.454863246279174
3.52616219E8	39.38232678911116
3.60366026E8	38.08523959573279
3.68115833E8	39.378310744979935
3.7586564E8	38.996790665830105
3.83615447E8	38.607636463929076
3.91365254E8	39.65434726324103
3.99115061E8	39.51497133854834
4.06864868E8	39.4676476555246
4.14614675E8	39.59128963603806
4.22364482E8	39.4021829459687
4.30114289E8	39.54136135767229
4.37864096E8	39.53815131072004
4.45613903E8	39.481233574605966
4.5336371E8	39.49895715543619
4.61113517E8	39.36463690719268
4.68863324E8	39.410217030524166
4.76613131E8	39.46209368531146
4.84362938E8	39.26928590449747
4.896938965E8	38.7163061225151
4.935688E8	39.08649787667663
4.99862552E8	39.27723739533393
5.07612359E8	39.410658779508
5.15362166E8	39.38176971918116
5.23111973E8	39.546793218595155
5.3086178E8	39.49617124244616
5.38611587E8	39.40954273290767
5.46361394E8	39.423798385479415
5.54111201E8	39.482947795913596
5.61861008E8	39.43891115129048
5.69610815E8	38.94339857901333
5.77360622E8	39.49377857105959
5.85110429E8	36.672194650209356
5.92860236E8	39.346444689955185
6.00610043E8	39.31778133882996
6.0835985E8	39.47991347193066
6.16109657E8	39.123038624345874
6.23859464E8	39.0948041003805
6.31609271E8	39.40763977759872
6.39359078E8	39.47820775399471
6.47108885E8	39.48258800361006
6.54858692E8	39.42893691142233
6.62608499E8	39.58238149350012
6.70358306E8	39.53756859701524
6.78108113E8	39.37740947195701
6.857142635E8	38.57031383200525
6.89589167E8	37.34220107018112
6.93607727E8	38.68159285762936
7.01357534E8	38.575107277062806
7.09107341E8	39.51061726865464
7.16857148E8	39.498656939074344
7.24606955E8	39.469436754001016
7.32356762E8	39.43202249360353
7.40106569E8	36.94454881686242
7.47856376E8	39.234198428119775
7.55606183E8	39.066753764811395
7.6335599E8	39.25134508000806
7.71105797E8	39.39989209764238
7.78855604E8	39.449233631517714
7.86605411E8	39.495097857757635
7.94355218E8	39.40545556220011
8.02105025E8	39.47510219119884
8.09854832E8	38.96039359968547
8.17604639E8	39.07657098157814
8.25354446E8	39.466678140149604
8.33104253E8	39.15089501997725
8.4085406E8	39.47693120220432
8.48603867E8	39.33113553749824
8.56353674E8	39.17032933259985
8.64103481E8	39.38077976711475
8.71853288E8	39.17086455536881
8.776941285E8	37.76642249994483
8.81569032E8	37.957144272956555
8.87352902E8	39.27415825602679
8.95102709E8	39.36322982185856
9.02852516E8	38.771918876163966
9.10602323E8	38.831174656196666
9.1835213E8	39.41616598366875
9.26101937E8	35.34425690649589
9.33851744E8	39.26502544994071
9.41601551E8	39.419148002141746
9.49351358E8	38.9066916880704
9.57101165E8	39.37303809409372
9.64850972E8	39.509777487009636
9.72600779E8	39.72452748899314
9.80350586E8	39.19818050633716
9.88100393E8	39.53934175051505
9.958502E8	39.42952746827197
1.003600007E9	39.39015990571671
1.011349814E9	39.5503253796939
1.019099621E9	39.445176202998184
1.026849428E9	39.50714840966086
1.034599235E9	39.486689231075296
1.042349042E9	39.532023632234754
1.050098849E9	39.46497628048622
1.0575860385E9	38.51127001031574
1.061460942E9	38.60799320399566
1.065598463E9	39.174100018353684
1.07334827E9	39.380872935178296
1.081098077E9	39.42929758010317
1.088847884E9	38.886465279602824
1.096597691E9	39.17556119045685
1.104347498E9	39.410091508620006
1.112097305E9	39.35026351994341
1.119847112E9	35.101364664632506
1.127596919E9	39.315540347864186
1.135346726E9	39.288056769468604
1.143096533E9	39.3775879911365
1.15084634E9	39.4568464066771
1.158596147E9	39.457473677606096
1.166345954E9	39.43675351659042
1.174095761E9	39.43449995845237
1.181845568E9	39.39333241007528
1.189595375E9	39.5322369054945
1.197345182E9	39.63121022542932
1.205094989E9	39.76583671333535
1.212844796E9	39.40921605449274
1.220594603E9	39.34005064234282
1.228236905E9	38.85025177998633
1.2321118085E9	37.794894213933475
1.236094217E9	38.56747110899744
1.243844024E9	39.26706719555594
1.251593831E9	39.40850534568031
1.259343638E9	39.38629576050778
1.267093445E9	38.85996284839231
1.274843252E9	39.24834231521334
1.282593059E9	39.267267239061525
1.290342866E9	33.65834610939956
1.298092673E9	37.8738658660254
1.30584248E9	37.60687959449369
1.313592287E9	39.552164845503235
1.321342094E9	39.47051499509049
1.329091901E9	39.239607762795465
1.336841708E9	38.85518944237549
1.344591515E9	39.54407757968304
1.352341322E9	39.689377903977785
1.360091129E9	39.106877833774945
1.367840936E9	39.43876807621678
1.375590743E9	39.16842078612721
1.38334055E9	38.440858994171535
1.389282865E9	38.57423794988603
1.3931577685E9	37.96151414306454
1.398840164E9	38.24084463903001
1.406589971E9	38.20802887277407
1.414339778E9	39.35336060047935
1.422089585E9	39.42204368087176
1.429839392E9	39.52219955389379
1.437589199E9	38.62305822022332
1.445339006E9	39.48243366848058
1.453088813E9	39.55097676566186
1.46083862E9	39.525584636596754
1.468588427E9	39.53715453168723
1.476338234E9	39.31914824624169
1.484088041E9	39.49029169850389
1.491837848E9	39.463407152301144
1.499587655E9	39.63356817473992
1.507337462E9	39.56817539631222
1.515087269E9	39.53144130163399
1.522837076E9	39.45456620782571
1.530586883E9	39.12185708473301
1.5354753495E9	38.795580986211704
1.539350253E9	38.84636926558293
1.546086497E9	39.227994670862834
1.553836304E9	39.246941216448526
1.561586111E9	39.42928846201959
1.569335918E9	39.08520657528097
1.577085725E9	31.86803928674627
1.584835532E9	15.951393808576988
1.592585339E9	0.0
1.600335146E9	26.02288435776701
1.608084953E9	39.20471187186943
1.61583476E9	39.42877297064591
1.623584567E9	39.34043324110835
1.631334374E9	39.233988448876694
1.639084181E9	39.50934770572918
1.646833988E9	39.4960273624134
1.654583795E9	39.439144861632954
1.662333602E9	39.380933950191604
1.670083409E9	38.94042275900577
1.674420971E9	37.77048595988547
1.6782958745E9	38.75511900711573
1.685583023E9	39.15568645114133
1.69333283E9	39.359484581903054
1.701082637E9	39.2923947231907
1.708832444E9	39.25336286764354
1.716582251E9	34.46806379086589
1.724332058E9	37.60657652932996
1.732081865E9	39.17747268718653
1.739831672E9	39.40143295398352
1.747581479E9	39.440335650666064
1.755331286E9	39.075737282474044
1.763081093E9	39.14922067111781
1.7708309E9	39.3376028796801
1.778580707E9	39.424726425116305
1.786330514E9	39.550462713405665
1.794080321E9	39.26766668811248
1.801830128E9	39.26064187008857
1.8071930415E9	38.28231709887905
1.811067945E9	37.79123457862668
1.817329742E9	39.04900341682835
1.825079549E9	39.33710868177624
1.832829356E9	39.08417464109333
1.840579163E9	39.47792677399763
1.84832897E9	39.389501400711744
1.856078777E9	38.45092547234369
1.863828584E9	33.86187206487036
1.871578391E9	39.15453194111897
1.879328198E9	38.64191646785913
1.887078005E9	39.45869621742683
1.894827812E9	39.18172906331786
1.902577619E9	39.25329887650705
1.910327426E9	39.25859514089448
1.918077233E9	39.42126673266446
1.92582704E9	39.29029714222808
1.933576847E9	39.37326133814974
1.940609712E9	39.30431857406266
1.9444846155E9	38.58335819887232
1.949076461E9	38.761972631045445
1.956826268E9	39.106195025327274
