#Position (bp)	insert size
3874904.0	293.9928945243464
1.1624711E7	296.0406076593222
1.9374518E7	296.023588497421
2.7124325E7	299.4173132453393
3.4874132E7	293.2699248040632
4.2623939E7	297.8135717868484
5.0373746E7	292.05508233109185
5.8123553E7	293.08177567985507
6.587336E7	292.84636208941373
7.3623167E7	287.1707695984704
8.1372974E7	287.53584441842366
8.9122781E7	293.11940471659517
9.6872588E7	291.23720685860957
1.04622395E8	286.118500887269
1.12372202E8	295.43173434532224
1.20122009E8	328.2717738248788
1.27871816E8	366.8185207775854
1.35621623E8	0.0
1.4337143E8	358.6764141614375
1.51121237E8	299.51876593339153
1.58871044E8	299.14485499752044
1.66620851E8	292.41454540445665
1.74370658E8	290.5052703423181
1.82120465E8	293.53068355103085
1.89870272E8	288.32835882129706
1.97620079E8	290.39461621437624
2.05369886E8	296.1012066447
2.13119693E8	288.83362017804154
2.208695E8	291.0116543730242
2.28619307E8	295.67797648391917
2.36369114E8	291.59843342036555
2.44118921E8	293.32980864892494
2.484751235E8	294.6252482671963
2.52350027E8	286.15610587479506
2.59618535E8	294.1817526357642
2.67368342E8	288.76379200240797
2.75118149E8	294.2447018633195
2.82867956E8	292.56050274908364
2.90617763E8	292.9758508283693
2.9836757E8	289.772245470233
3.06117377E8	291.13973695035384
3.13867184E8	295.6928876592409
3.21616991E8	294.66132859751445
3.29366798E8	284.3672193910547
3.37116605E8	299.0660588922327
3.44866412E8	309.78552116081613
3.52616219E8	292.39310914218254
3.60366026E8	295.96635145029944
3.68115833E8	288.0221113719489
3.7586564E8	288.75141728716505
3.83615447E8	289.1693962239555
3.91365254E8	289.07950297478016
3.99115061E8	288.7549449929478
4.06864868E8	290.36419406935534
4.14614675E8	289.0742171094677
4.22364482E8	293.79321358162537
4.30114289E8	288.81399972673347
4.37864096E8	289.39945852583895
4.45613903E8	288.5014352392617
4.5336371E8	294.2498795383911
4.61113517E8	286.00006368381474
4.68863324E8	290.7797926084535
4.76613131E8	290.0844622424642
4.84362938E8	292.8628019766384
4.896938965E8	295.3337992705024
4.935688E8	287.4382441645525
4.99862552E8	292.0342475158774
5.07612359E8	294.5593673998222
5.15362166E8	287.66243937047625
5.23111973E8	290.83681022162494
5.3086178E8	294.68259560613853
5.38611587E8	297.49003908758925
5.46361394E8	293.8759222909207
5.54111201E8	288.48717387559907
5.61861008E8	290.53375092297347
5.69610815E8	284.26821431912646
5.77360622E8	283.80417704648846
5.85110429E8	284.98500335915645
5.92860236E8	287.9087628778657
6.00610043E8	289.42810555269426
6.0835985E8	288.24066535048905
6.16109657E8	295.12236253879666
6.23859464E8	293.3232062030754
6.31609271E8	291.5652980928067
6.39359078E8	289.64546504026595
6.47108885E8	291.7211887065094
6.54858692E8	286.7165625282985
6.62608499E8	293.1219754361438
6.70358306E8	288.5619383015535
6.78108113E8	295.2275574112735
6.857142635E8	296.15018871054707
6.89589167E8	300.7044049710456
6.93607727E8	294.44409435587204
7.01357534E8	290.75674433051205
7.09107341E8	285.31824336888684
7.16857148E8	285.9996303142329
7.24606955E8	287.54155017896073
7.32356762E8	288.31177412756637
7.40106569E8	293.85131641339444
7.47856376E8	287.50489481915315
7.55606183E8	284.75045653148106
7.6335599E8	291.1362149637396
7.71105797E8	291.5721126706558
7.78855604E8	290.2481605601632
7.86605411E8	288.8288721300169
7.94355218E8	290.54074267663566
8.02105025E8	287.6443378608627
8.09854832E8	289.60288704236785
8.17604639E8	286.03846103255506
8.25354446E8	285.92059755227365
8.33104253E8	290.67558460213206
8.4085406E8	289.1469535923417
8.48603867E8	287.1040381245351
8.56353674E8	287.8824860566147
8.64103481E8	285.3894805002497
8.71853288E8	289.10692038800033
8.776941285E8	285.3580494903894
8.81569032E8	289.5442202726372
8.87352902E8	287.0835625159706
8.95102709E8	287.1493834929958
9.02852516E8	284.35583731945223
9.10602323E8	289.4123897400457
9.1835213E8	290.17184864445665
9.26101937E8	290.95866949059166
9.33851744E8	292.16394308470746
9.41601551E8	289.97655609489476
9.49351358E8	293.45837822454416
9.57101165E8	293.45875610173596
9.64850972E8	287.58963499473043
9.72600779E8	290.19552422431116
9.80350586E8	286.32003831279144
9.88100393E8	287.0492060588683
9.958502E8	287.4018307871424
1.003600007E9	288.3230836034165
1.011349814E9	291.9947079427999
1.019099621E9	293.76387580712884
1.026849428E9	292.0607469818361
1.034599235E9	289.0384733148788
1.042349042E9	286.7560413131929
1.050098849E9	292.6295546039172
1.0575860385E9	295.90828369065446
1.061460942E9	297.2825086462787
1.065598463E9	296.7686166748676
1.07334827E9	294.5201763703235
1.081098077E9	293.332771947664
1.088847884E9	297.37757073677346
1.096597691E9	298.8903573606975
1.104347498E9	294.27792586763144
1.112097305E9	288.4442084899157
1.119847112E9	289.50992081767737
1.127596919E9	284.2384539913617
1.135346726E9	287.0927343703081
1.143096533E9	287.2523681927158
1.15084634E9	286.6963164404036
1.158596147E9	284.28995987065105
1.166345954E9	290.1569821499259
1.174095761E9	292.6262882232616
1.181845568E9	286.78354534559685
1.189595375E9	289.00556630304334
