#Position (bp)	mapping quality
3874904.0	38.3823399428722
1.1624711E7	38.885285449881984
1.9374518E7	38.49897799540617
2.7124325E7	39.2013829941811
3.4874132E7	39.398811200080324
4.2623939E7	39.311268694828904
5.0373746E7	39.313297170160354
5.8123553E7	39.37210746901077
6.587336E7	39.31590651184115
7.3623167E7	39.349435747685
8.1372974E7	38.90608485752868
8.9122781E7	39.244373579209444
9.6872588E7	39.33123555625651
1.04622395E8	39.10551820552004
1.12372202E8	39.32810198128675
1.20122009E8	24.902863965614824
1.27871816E8	13.174611701997735
1.35621623E8	0.0
1.4337143E8	22.506336027638024
1.51121237E8	37.372117124597175
1.58871044E8	38.82622215131196
1.66620851E8	39.20892215083606
1.74370658E8	39.386212311885735
1.82120465E8	39.40973294738656
1.89870272E8	39.38849936573331
1.97620079E8	39.247436478196704
2.05369886E8	38.94327912044129
2.13119693E8	39.33796926604319
2.208695E8	39.026106469892454
2.28619307E8	39.34785730254056
2.36369114E8	39.256640127827055
2.44118921E8	38.59727277233111
2.484751235E8	37.429152815942174
2.52350027E8	39.062519937646535
2.59618535E8	39.29312657879874
2.67368342E8	39.403015456562024
2.75118149E8	39.38918392930651
2.82867956E8	39.20604385487261
2.90617763E8	39.22182590226311
2.9836757E8	39.45785491068576
3.06117377E8	39.43504072934865
3.13867184E8	39.35449803169765
3.21616991E8	39.34384804320064
3.29366798E8	39.46537898219301
3.37116605E8	34.10227063080625
3.44866412E8	34.56488136579599
3.52616219E8	39.31668543607173
3.60366026E8	37.73956692235152
3.68115833E8	39.336721297735245
3.7586564E8	38.82757880279832
3.83615447E8	38.12670688056889
3.91365254E8	39.527895853487465
3.99115061E8	39.37675959647878
4.06864868E8	39.19047281588867
4.14614675E8	39.44519650698754
4.22364482E8	39.34622377941481
4.30114289E8	39.29972534739362
4.37864096E8	39.38766360772929
4.45613903E8	39.36478922213151
4.5336371E8	39.41665162060914
4.61113517E8	39.197284508983486
4.68863324E8	39.3482402027194
4.76613131E8	39.36951224424542
4.84362938E8	39.27440969475844
4.896938965E8	38.57951521328938
4.935688E8	38.971611143617146
4.99862552E8	39.171620711444405
5.07612359E8	39.28332466036524
5.15362166E8	39.18982137458319
5.23111973E8	39.465189704042615
5.3086178E8	39.31725722339722
5.38611587E8	39.43215931089137
5.46361394E8	39.40980242168007
5.54111201E8	39.3982970058393
5.61861008E8	39.41793403926069
5.69610815E8	38.49814699933557
5.77360622E8	39.29012208290401
5.85110429E8	35.283048703202915
5.92860236E8	39.162357192341595
6.00610043E8	39.16237092390508
6.0835985E8	39.36479495737091
6.16109657E8	38.88658139004319
6.23859464E8	38.88873402413598
6.31609271E8	39.30901985613227
6.39359078E8	39.29811089094073
6.47108885E8	39.23135156350708
6.54858692E8	39.322368689053974
6.62608499E8	39.50178441338269
6.70358306E8	39.467618913357946
6.78108113E8	39.272723870390834
6.857142635E8	38.30937448043927
6.89589167E8	37.488394790949336
6.93607727E8	38.57385357437887
7.01357534E8	38.072105127585964
7.09107341E8	39.37847385395923
7.16857148E8	39.40575594172863
7.24606955E8	39.432426878827926
7.32356762E8	39.22680204973552
7.40106569E8	35.50067381050417
7.47856376E8	39.06677602553574
7.55606183E8	38.72422947229412
7.6335599E8	39.2205695783107
7.71105797E8	39.19909458466408
7.78855604E8	39.30292501390798
7.86605411E8	39.32191801620967
7.94355218E8	39.2843040730603
8.02105025E8	39.22692028262635
8.09854832E8	38.658909755715605
8.17604639E8	38.80158128990075
8.25354446E8	39.29222842088865
8.33104253E8	38.93748840584803
8.4085406E8	39.450127487076706
8.48603867E8	39.14224475126131
8.56353674E8	38.95753369938585
8.64103481E8	39.249764138927226
8.71853288E8	39.04064574866071
8.776941285E8	37.01137817161765
8.81569032E8	38.00297191388222
8.87352902E8	39.2137003970597
8.95102709E8	39.19568589689611
9.02852516E8	38.4200759370784
9.10602323E8	38.631930285232784
