#Position (bp)	insert size
3874904.0	254.46173427583946
1.1624711E7	257.07951212380846
1.9374518E7	256.21395546050553
2.7124325E7	260.85111711983456
3.4874132E7	255.4245903421539
4.2623939E7	259.42553569990696
5.0373746E7	253.1592956634512
5.8123553E7	254.50264236454814
6.587336E7	253.79949732428486
7.3623167E7	250.6524219225269
8.1372974E7	251.5408415093447
8.9122781E7	254.63268861444513
9.6872588E7	253.5499821981871
1.04622395E8	250.58010711290365
1.12372202E8	256.83970402099015
1.20122009E8	298.90471867583193
1.27871816E8	339.05149846279465
1.35621623E8	0.0
1.4337143E8	312.3907373383714
1.51121237E8	263.23715870790573
1.58871044E8	261.53834050079564
1.66620851E8	253.20707116616376
1.74370658E8	253.48208581561406
1.82120465E8	255.65027344954757
1.89870272E8	251.86724670468465
1.97620079E8	253.46085242477645
2.05369886E8	257.7207506246105
2.13119693E8	252.04138360341855
2.208695E8	253.13943787247442
2.28619307E8	256.12607827507554
2.36369114E8	254.04258439549892
2.44118921E8	255.02385841597712
2.484751235E8	256.37733162466185
2.52350027E8	249.1771365960555
2.59618535E8	255.8618868590882
2.67368342E8	250.80679919885952
2.75118149E8	256.124161053794
2.82867956E8	254.80411774034516
2.90617763E8	255.27913197527715
2.9836757E8	252.64747398568244
3.06117377E8	253.39222366827582
3.13867184E8	257.71583201607854
3.21616991E8	256.7635237910722
3.29366798E8	248.68542290156893
3.37116605E8	261.1637572146626
3.44866412E8	270.20711060223704
3.52616219E8	253.35495157816914
3.60366026E8	258.14142451358236
3.68115833E8	250.21899742497533
3.7586564E8	250.73471077709493
3.83615447E8	252.47438031085508
3.91365254E8	252.39020811853416
3.99115061E8	251.7084960830017
4.06864868E8	253.40685847210463
4.14614675E8	251.1439586484337
4.22364482E8	255.46592910122553
4.30114289E8	251.8063358968648
4.37864096E8	252.80054096920534
4.45613903E8	252.57025522671734
4.5336371E8	255.71600777618576
4.61113517E8	249.512960986664
4.68863324E8	252.69946812927657
4.76613131E8	254.00166028445148
4.84362938E8	254.1636776171281
4.896938965E8	255.9829916547839
4.935688E8	251.2561925318027
4.99862552E8	253.55954923386344
5.07612359E8	256.4650433672895
5.15362166E8	251.53318357976846
5.23111973E8	253.35513416681164
5.3086178E8	256.3592105850962
5.38611587E8	259.96850040803065
5.46361394E8	255.23330040155523
5.54111201E8	250.24143304947032
5.61861008E8	253.61717693073595
5.69610815E8	249.65641021386736
5.77360622E8	249.21580466282882
5.85110429E8	252.09477069816447
5.92860236E8	251.5610555427276
6.00610043E8	252.272437177887
6.0835985E8	252.1627174279392
6.16109657E8	255.63307052199966
6.23859464E8	255.02761658247402
6.31609271E8	253.8214225988676
6.39359078E8	252.88214093515202
6.47108885E8	254.171458113404
6.54858692E8	251.5842379413052
6.62608499E8	255.23694660151392
6.70358306E8	252.19343546062376
6.78108113E8	258.10557969087097
6.857142635E8	258.5175461902314
6.89589167E8	262.18177014531045
6.93607727E8	255.42831212788158
7.01357534E8	252.44713058122463
7.09107341E8	249.23622363276894
7.16857148E8	251.11658724526006
7.24606955E8	252.79479430371168
7.32356762E8	251.67831714397013
7.40106569E8	255.44042960257414
7.47856376E8	251.5391197302833
7.55606183E8	249.94016540940157
7.6335599E8	252.74017448492108
7.71105797E8	253.95076363408285
7.78855604E8	253.80270239381596
7.86605411E8	251.45118887686027
7.94355218E8	253.5540355225533
8.02105025E8	250.99024212790087
8.09854832E8	252.37559431939422
8.17604639E8	250.98065140997406
8.25354446E8	251.3767790648676
8.33104253E8	252.99498076685953
8.4085406E8	251.78008641699142
8.48603867E8	250.9166227161947
8.56353674E8	251.45405992695666
8.64103481E8	248.77761224444836
8.71853288E8	252.99953277815436
8.776941285E8	250.30052792522503
8.81569032E8	250.93508344443933
8.87352902E8	249.56293645843593
8.95102709E8	250.31177336113998
9.02852516E8	250.9050126275021
9.10602323E8	252.87424591654934
9.1835213E8	253.2951581556488
9.26101937E8	266.4336473984135
9.33851744E8	254.7356550062994
9.41601551E8	253.1157379588941
9.49351358E8	255.9545290291496
9.57101165E8	255.85689537508532
9.64850972E8	251.42689658541352
9.72600779E8	253.77460011810317
9.80350586E8	251.334424820473
9.88100393E8	250.64771417184036
9.958502E8	250.48706748886605
1.003600007E9	250.95297223259868
1.011349814E9	254.80743321566518
1.019099621E9	256.57706813183324
1.026849428E9	254.25701590779653
1.034599235E9	252.08608108993252
1.042349042E9	250.09196054922856
1.050098849E9	253.81232979343315
1.0575860385E9	257.9454274453481
1.061460942E9	259.81390707328757
1.065598463E9	257.58915343342784
1.07334827E9	257.0382828082858
1.081098077E9	255.36013635316283
1.088847884E9	260.10182713668223
1.096597691E9	260.5199178831598
1.104347498E9	255.1209482867041
1.112097305E9	250.30623330823693
1.119847112E9	254.09934065934067
1.127596919E9	249.6553082075519
1.135346726E9	250.97508631972252
1.143096533E9	250.67440064442712
1.15084634E9	251.9154034946517
1.158596147E9	248.874738830294
1.166345954E9	253.21278812248684
1.174095761E9	255.4915469500725
1.181845568E9	250.5225883708881
1.189595375E9	251.26487293638482
1.197345182E9	256.1564473290567
1.205094989E9	254.54196148212768
1.212844796E9	254.4872552945364
1.220594603E9	254.58696805098157
1.228236905E9	252.2154792373817
1.2321118085E9	266.3487166677075
1.236094217E9	258.96687918840183
1.243844024E9	250.36085846964815
1.251593831E9	253.2157339702009
1.259343638E9	253.52457438363498
1.267093445E9	254.95101181129394
1.274843252E9	253.08253898603297
1.282593059E9	250.5259508260602
1.290342866E9	260.70855737234365
1.298092673E9	254.423759786445
1.30584248E9	259.67163183829706
1.313592287E9	250.87816032786236
1.321342094E9	252.68990852736033
1.329091901E9	254.3134704276128
1.336841708E9	257.319181834439
1.344591515E9	251.06468967752392
1.352341322E9	250.12320891538275
1.360091129E9	255.0030753932544
1.367840936E9	254.2663148644473
1.375590743E9	254.86568398762552
1.38334055E9	254.72164505035767
1.389282865E9	253.33560207920507
1.3931577685E9	251.69596444894896
1.398840164E9	252.42764311712213
1.406589971E9	251.61265882236614
1.414339778E9	253.8708266434886
1.422089585E9	253.2381307217373
1.429839392E9	251.9944266075789
1.437589199E9	253.26880800443428
1.445339006E9	250.4698409051199
1.453088813E9	251.75215647038254
1.46083862E9	251.7210897775707
1.468588427E9	250.92109072854603
1.476338234E9	250.89088559074054
1.484088041E9	252.01419104227057
1.491837848E9	255.85091220257507
1.499587655E9	251.92357055360176
1.507337462E9	250.99015475228086
1.515087269E9	255.41945271006696
1.522837076E9	253.79484203057945
1.530586883E9	250.8881672043369
1.5354753495E9	265.2686965706825
1.539350253E9	254.2267426008584
1.546086497E9	250.81392646233388
1.553836304E9	251.2015805199254
1.561586111E9	249.88309600367478
1.569335918E9	254.956259832836
1.577085725E9	264.0756923427587
1.584835532E9	393.77420856610803
1.592585339E9	0.0
1.600335146E9	269.7209878323198
1.608084953E9	253.42666971347325
1.61583476E9	252.4882178301015
1.623584567E9	254.61233377686713
1.631334374E9	256.16975938810447
1.639084181E9	252.39641431864106
1.646833988E9	255.32243295327464
1.654583795E9	251.293326723822
1.662333602E9	259.1860279140225
1.670083409E9	258.35790951272656
1.674420971E9	259.0441051585509
1.6782958745E9	255.0796730925492
1.685583023E9	254.88144794843552
1.69333283E9	254.09322117923213
1.701082637E9	255.66930530313186
1.708832444E9	254.7139910307901
1.716582251E9	261.1705529004698
1.724332058E9	255.74996582458442
1.732081865E9	250.00623908431862
1.739831672E9	252.5480164048611
1.747581479E9	258.8097393484754
1.755331286E9	251.8817197266738
1.763081093E9	253.7709960059012
1.7708309E9	255.329611505168
1.778580707E9	255.03138500688158
1.786330514E9	253.25538790997092
1.794080321E9	250.98231675637481
1.801830128E9	252.37534055629476
1.8071930415E9	254.33807398406282
1.811067945E9	261.37310180704924
1.817329742E9	255.34362219514566
1.825079549E9	251.76033167523363
1.832829356E9	249.51279233233655
1.840579163E9	253.39953499810994
1.84832897E9	249.01725960118742
1.856078777E9	255.47023801844804
1.863828584E9	264.3810856840828
1.871578391E9	262.8544958657015
1.879328198E9	259.9624467427974
1.887078005E9	254.36301890617872
1.894827812E9	252.06804271098602
1.902577619E9	251.71154965112925
1.910327426E9	250.92124838897712
1.918077233E9	251.46144062870562
1.92582704E9	252.94821365790744
1.933576847E9	253.7729025452859
1.940609712E9	249.35888342238619
1.9444846155E9	262.30237764987277
1.949076461E9	257.3887232142688
1.956826268E9	255.61001040597068
1.964576075E9	251.2348422446031
1.972325882E9	255.447625664807
1.980075689E9	258.2283561948453
1.987825496E9	254.4193872874201
1.995575303E9	258.0581943271019
2.00332511E9	256.2005129967757
2.011074917E9	254.92416723928812
2.018824724E9	251.71767666390028
2.026574531E9	249.98701031399364
2.034324338E9	253.48759824975704
2.042074145E9	252.32006704947017
2.049823952E9	253.9429347114084
2.057573759E9	254.9043461023081
2.065323566E9	259.9820578008749
2.073073373E9	251.40366698756455
2.0769956295E9	258.320962704391
2.080870533E9	0.0
2.088572987E9	0.0
2.096322794E9	271.58801421732056
2.104072601E9	254.18719816069358
2.111822408E9	251.33820682044032
2.119572215E9	255.75271686066284
2.127322022E9	257.19875572872013
2.135071829E9	249.53971008216485
2.142821636E9	251.004749372855
2.150571443E9	252.47214531245103
2.15832125E9	250.78428363283146
2.166071057E9	250.65643610672967
2.173820864E9	253.3908399173999
2.181570671E9	249.56949800536162
2.1884264425E9	257.0635592779483
2.192301346E9	0.0
2.197070285E9	0.0
2.204820092E9	242.93542784970003
2.212569899E9	259.53322591731126
2.220319706E9	250.8859184482745
2.228069513E9	252.97242838898012
2.23581932E9	249.07535553268718
2.243569127E9	255.68086302366538
2.251318934E9	253.90175123628833
2.259068741E9	258.58357002225387
2.266818548E9	255.99076939431163
2.274568355E9	250.17770232477528
2.282318162E9	257.7596523569157
2.290067969E9	252.37936914869522
2.2961969505E9	257.3958020272016
2.300071854E9	0.0
2.305567583E9	0.0
2.31331739E9	279.3540804937299
2.321067197E9	260.0970054316969
2.328817004E9	254.47501821190565
2.336566811E9	256.12487017955465
2.344316618E9	254.8816280353944
2.352066425E9	255.6380467742339
2.359816232E9	257.1388522300405
2.367566039E9	256.4022080483228
2.375315846E9	256.25514402525334
2.383065653E9	253.5674039116347
2.39081546E9	256.4251194218301
2.3975662905E9	254.549799768921
2.401441194E9	262.28912065731663
2.406315074E9	256.50049029641974
2.414064881E9	258.72373953770415
2.421814688E9	256.41245976305834
2.429564495E9	261.53927752924153
2.437314302E9	262.8214947258279
2.445064109E9	282.9893101700355
2.452813916E9	250.453983462317
2.460563723E9	252.9050826199668
2.46831353E9	257.52666327680237
2.476063337E9	253.11375059939718
2.483813144E9	255.92197334151572
2.489234305E9	264.99311072086874
2.4931092085E9	264.1975357648537
2.499312758E9	256.7895536066938
2.507062565E9	257.0327838403528
2.514812372E9	252.26846176801413
2.522562179E9	258.43411020520756
2.530311986E9	260.7747322280463
2.538061793E9	260.6398273639076
2.5458116E9	252.72450876729226
2.553561407E9	260.1451330256649
2.561311214E9	254.42528293186993
2.569061021E9	263.3489296641179
2.573486964E9	266.59069253438116
2.5773618675E9	253.00235489158078
2.584560635E9	254.54416420376148
2.592310442E9	277.09604273684
2.600060249E9	251.31443376459865
2.607810056E9	251.07865466229268
2.615559863E9	249.7481597217847
2.62330967E9	251.74798067736745
2.631059477E9	251.02927142511095
2.638809284E9	251.0428914026189
2.646559091E9	250.0384940831448
2.6524226415E9	255.04686471824996
2.656297545E9	269.54346496757586
2.662058705E9	263.97554127056867
2.669808512E9	265.15760333575054
2.677558319E9	255.69954975280868
2.685308126E9	249.63221633648058
2.693057933E9	261.95383564354927
2.70080774E9	262.96814713855537
2.708557547E9	259.62569196655136
2.7127306775E9	267.56570221545417
2.716605581E9	258.8699445409795
2.724057161E9	250.84960877624076
2.731806968E9	251.83927358161094
2.739556775E9	251.50374188082463
2.747306582E9	258.7475179870199
2.755056389E9	253.1706546641057
2.762806196E9	257.27355620861596
2.770556003E9	251.84697466103665
2.775951989E9	258.35881315417924
2.7798268925E9	0.0
2.786055617E9	262.0792991381696
2.793805424E9	252.70255170729214
2.801555231E9	250.0830962710594
2.809305038E9	255.18742676146925
2.817054845E9	254.94833068049294
2.8225564015E9	260.35059395696265
2.826431305E9	0.0
2.832554459E9	258.59478772593525
2.840304266E9	259.8455304356298
2.848054073E9	258.0414215165048
2.85580388E9	256.1600332144407
2.863553687E9	263.6752961993483
2.8712150565E9	254.13147920264635
2.87508996E9	275.07643312101914
2.879053301E9	255.4680269740208
2.886803108E9	254.95399411908846
2.894552915E9	254.9966232727596
2.902302722E9	251.97035435338339
2.910052529E9	250.13971507525554
2.917802336E9	256.9311510429756
2.925552143E9	256.53501606077145
2.93330195E9	254.46850523267295
2.941051757E9	252.96393868704308
2.948801564E9	253.82741834747787
2.956551371E9	251.41052648226344
2.964301178E9	254.7557874245186
2.972050985E9	249.90868620266056
2.979800792E9	251.41718092202962
2.987550599E9	252.05949410630453
2.995300406E9	254.35193341943443
3.003050213E9	252.6388542779162
3.01080002E9	252.41365097201933
3.018549827E9	249.63784738466066
3.026299634E9	256.64892311741903
3.0306084775E9	259.3968460167367
3.034483381E9	258.6672764864357
3.041799248E9	250.9246137800665
3.049549055E9	250.50866589790988
3.057298862E9	256.4514868209137
3.065048669E9	0.0
3.072798476E9	0.0
3.080548283E9	0.0
3.0863465095E9	294.71050855347374
3.088278117E9	436.0277286135693
3.088373929E9	267.4195062957957
3.0884774725E9	266.25285338015806
3.0885573295E9	265.8496386881601
3.0886546005E9	309.43579796427883
3.0887081185E9	264.937969924812
3.0887493115E9	275.9415719916531
3.088858438E9	273.5159148603788
3.088966832E9	276.356007520082
3.089008063E9	273.5911751463305
3.089109657E9	363.7761904761905
3.089267292E9	398.02519468621165
3.08942189E9	280.94501773621414
3.089604443E9	263.2794001578532
3.089755642E9	263.1201854493581
3.0898220175E9	299.3231441048035
3.0898610755E9	275.1670480549199
3.089968525E9	265.03659333478544
3.0900764725E9	250.61219858156028
3.0901461555E9	278.70588235294116
3.090297168E9	265.49577173450143
3.090503609E9	238.31875916998533
3.0907062205E9	260.0331479897348
3.09089898E9	267.3632962219383
3.091013772E9	253.24548270521424
3.091052607E9	252.79596632073626
3.0911587895E9	264.502180964098
3.091267064E9	247.79097744360902
3.0915130575E9	280.10655737704917
3.0919550875E9	260.2578246048962
3.092891467E9	263.34140382748143
3.093702736E9	253.819690103786
3.093935951E9	256.621396001403
3.094132646E9	266.85124905374715
3.0942642985E9	267.10664843616473
3.094360447E9	259.8397135095085
3.0944711045E9	294.1204297305419
3.0946435155E9	280.3511811023622
3.094747446E9	253.37881548974943
3.0948598115E9	249.6289156626506
3.0950026905E9	268.5368603642671
3.095104297E9	260.62263848863273
3.095190977E9	246.42081701175155
3.0952465895E9	258.92144026186577
3.0952663465E9	266.5289256198347
3.095268566E9	303.1600136472194
3.0952706195E9	296.2345561680289
3.0952723265E9	272.2142857142857
3.0952838005E9	252.01434643995748
3.0952967465E9	295.98397435897436
3.095299555E9	228.257691296345
3.0953008775E9	310.11538461538464
3.0953027375E9	285.0126582278481
3.0953043745E9	246.6769230769231
3.095311073E9	408.56534954407294
3.0953361175E9	249.0522971652004
3.095355552E9	188.0723404255319
3.0953574645E9	273.1269895022011
3.095360032E9	289.14814814814815
3.095361791E9	289.4166666666667
3.095363378E9	241.23700495049505
3.095365611E9	217.2496194824962
3.0953678415E9	293.42105263157896
3.095369933E9	246.32291666666666
3.095371677E9	235.28122802906023
3.09537289E9	283.91358024691357
3.0953743225E9	197.63636363636363
3.095375945E9	233.14864864864865
3.095572656E9	248.68906880814464
3.095769303E9	288.5919395465995
3.0957708065E9	200.27297216402275
3.0957736535E9	303.59044943820226
3.095822105E9	243.36908953722335
3.095924849E9	273.5789665542696
3.095983129E9	249.72606382978722
3.095986364E9	230.48172757475083
3.0959887305E9	237.02564102564102
3.0959909825E9	232.38640429338105
3.095993051E9	232.88732394366198
3.0959946765E9	230.35497835497836
3.096006671E9	226.62597402597402
3.0960870785E9	238.94425002034671
3.0961589785E9	241.2444933920705
3.096165879E9	204.461781427669
3.096173123E9	246.88357748650733
3.09617898E9	227.8003784295175
3.096183283E9	241.68349753694582
3.096185859E9	258.94117647058823
3.0961883E9	301.14285714285717
3.0961908755E9	288.7169811320755
3.096192456E9	251.0
3.096238607E9	258.60994450277485
3.0962848625E9	199.7262385321101
3.096286263E9	362.25
3.0962877625E9	233.65546218487395
3.096289947E9	250.4390243902439
3.096292208E9	243.57037037037037
3.0962965075E9	283.62773722627736
3.096315547E9	271.8882681564246
3.0963533005E9	243.44946931241347
3.09637788E9	233.3539755351682
3.096382479E9	243.10760667903526
3.0963879875E9	285.92139737991266
3.0963943185E9	237.39469320066334
3.096398918E9	238.8042414355628
3.0964033365E9	234.6918287937743
3.0964070605E9	244.26710816777043
3.0964084065E9	234.3622641509434
3.0964096105E9	237.44444444444446
3.096411644E9	235.78787878787878
3.0964135175E9	402.3333333333333
3.0964147555E9	276.1818181818182
3.0964161835E9	260.7792207792208
3.0964174105E9	207.08
3.096418484E9	304.4225806451613
3.096419946E9	258.2584269662921
3.096422275E9	224.72916666666666
3.0964254675E9	250.76351351351352
3.0964313925E9	257.31612903225806
3.0964360765E9	250.3548387096774
3.096437123E9	154.0
3.0964382945E9	268.5
3.096440137E9	215.76923076923077
3.096442099E9	291.0
3.096443439E9	319.4155440414508
3.0964449505E9	266.7481481481482
3.0964464985E9	375.875
3.0964475915E9	269.5
3.0964489705E9	205.94078947368422
3.0964506065E9	344.3178294573643
3.0964522235E9	236.43434343434345
3.0964537525E9	263.70165745856355
3.0964552355E9	236.28
3.09645655E9	228.05555555555554
3.0964580005E9	236.06451612903226
3.0964594605E9	320.0
3.096462063E9	293.7037037037037
3.0964647385E9	256.62068965517244
3.0964666345E9	267.57142857142856
3.0964687875E9	260.20754716981133
3.096470338E9	0.0
3.0964722525E9	228.75
3.096474844E9	201.42857142857142
3.0964802425E9	245.18011527377521
3.0964880595E9	259.0861244019139
3.0965833285E9	263.29051172707887
3.0967643755E9	252.9462467120793
3.0969348755E9	295.23014086855045
3.097105623E9	275.9465305013008
3.0972741855E9	282.41830624465354
3.0973604055E9	355.2985759111755
3.097450029E9	262.6640689089418
3.0976374775E9	271.79522862823063
3.0978270425E9	271.2524967989757
3.097932224E9	310.23214285714283
3.0979864125E9	255.94456658291458
3.098119023E9	316.599481529488
3.098265051E9	308.8459958932238
3.098391091E9	267.7162952137377
3.0985448955E9	262.44934575733544
3.0986946915E9	274.32774077227424
3.098783935E9	0.0
3.0988292795E9	265.86870659722223
3.098880847E9	277.1532432883108
3.098919304E9	261.19453924914677
3.0989774605E9	282.2785535266738
3.099052881E9	241.3913043478261
3.0991573655E9	278.9648495147802
3.099319594E9	275.3303322229225
3.0995012675E9	251.05243644067798
3.099670145E9	268.3893723763694
3.09983663E9	0.0
