#Position (bp)	Coverage	Std
3874904.0	15.65720617300534	9.812515208734537
1.1624711E7	15.864628499780704	9.102290533257955
1.9374518E7	17.305406831421738	8.571914358393425
2.7124325E7	16.41977806673121	7.97327197661837
3.4874132E7	16.119114192134074	7.2439067299320445
4.2623939E7	15.720298066777662	8.381515015950933
5.0373746E7	14.565725443227167	8.042958659698213
5.8123553E7	14.562585881170977	7.83182857686628
6.587336E7	12.978013516981777	8.14701782100768
7.3623167E7	10.792197276654761	7.252971038655016
8.1372974E7	10.806607312930502	7.29780663284399
8.9122781E7	12.615835465321911	7.420960816300492
9.6872588E7	11.984829299619978	7.902768233432246
1.04622395E8	9.676593494521864	7.174446277180189
1.12372202E8	14.328521084460554	7.455713456862274
1.20122009E8	13.497336385280304	23.687160002806902
1.27871816E8	5.972399441689322	121.16484470312774
1.35621623E8	0.0	0.0
1.4337143E8	7.544250327782357	80.99074195005203
1.51121237E8	12.58252160344122	8.573602628817945
1.58871044E8	14.908310361793525	8.730935117792255
1.66620851E8	13.281976312442362	7.036167642535411
1.74370658E8	12.874650297742898	7.841433371265098
1.82120465E8	13.44914408836246	7.355643252581045
1.89870272E8	9.582124561295526	6.735960596973833
1.97620079E8	11.026997704587998	6.676646410250473
2.05369886E8	15.837539954220796	8.932231823550055
2.13119693E8	12.947414303349747	8.086100797326301
2.208695E8	12.68090663419102	7.719096978779121
2.28619307E8	14.828740638315251	8.5915272979828
2.36369114E8	13.109211493912042	6.972452928066211
2.44118921E8	12.950197211362813	8.06563623885745
2.484751235E8	10.551362043137425	7.7041731501475645
2.52350027E8	13.564863701707138	7.885379604932997
2.59618535E8	14.327634739807069	7.745769845838622
2.67368342E8	13.44763966380066	7.60342245284547
2.75118149E8	14.85890009906053	8.500428662105534
2.82867956E8	12.607406868325882	7.679775575836447
2.90617763E8	13.38828773413325	7.427529745760682
2.9836757E8	12.34890546306508	7.26165014741391
3.06117377E8	12.223850477824802	6.781138165768444
3.13867184E8	13.353997073733579	7.125732603246972
3.21616991E8	14.173726003757254	7.325568471989611
3.29366798E8	10.218269951754927	6.301284859197643
