#Position (bp)	insert size
3874904.0	256.41100728266997
1.1624711E7	260.0053516248588
1.9374518E7	259.3447470866758
2.7124325E7	263.19902374947935
3.4874132E7	258.40608087722273
4.2623939E7	262.7559000641233
5.0373746E7	257.54568721597093
5.8123553E7	258.66445852992103
6.587336E7	259.3774110479261
7.3623167E7	256.6035588007014
8.1372974E7	257.6899844611835
8.9122781E7	260.3023241006049
9.6872588E7	259.2663807550114
1.04622395E8	256.36992852128657
1.12372202E8	261.1187964650678
1.20122009E8	298.60668743422656
1.27871816E8	340.29148975165714
1.35621623E8	0.0
1.4337143E8	325.1651155776338
1.51121237E8	266.32594844364866
1.58871044E8	263.94230085416734
1.66620851E8	258.58561394870605
1.74370658E8	258.3136092906218
1.82120465E8	260.20849119932643
1.89870272E8	258.2809202101824
1.97620079E8	258.9025358178169
2.05369886E8	260.9834993900693
2.13119693E8	256.3809157735089
2.208695E8	257.8916419938844
2.28619307E8	260.18742454341555
2.36369114E8	258.505024565847
2.44118921E8	259.44613079228463
2.484751235E8	260.2048431710245
2.52350027E8	253.25812956566426
2.59618535E8	259.98252361185826
2.67368342E8	255.494807272978
2.75118149E8	259.6100978876868
2.82867956E8	260.1240003550213
2.90617763E8	259.7893476719384
2.9836757E8	257.4646386043082
3.06117377E8	259.34028880866424
3.13867184E8	262.3877300542961
3.21616991E8	260.5888819137427
3.29366798E8	254.6540912335835
3.37116605E8	264.26415985308904
3.44866412E8	272.78634588304925
3.52616219E8	258.83641632874355
3.60366026E8	262.45999789477185
3.68115833E8	254.61535955438436
3.7586564E8	255.66405974982985
3.83615447E8	256.5261206357447
3.91365254E8	258.63385264703186
3.99115061E8	256.9495011466573
4.06864868E8	258.8817677959086
4.14614675E8	257.7166111355733
4.22364482E8	260.57961535989904
4.30114289E8	258.1952175506866
4.37864096E8	258.2285825489037
4.45613903E8	258.06694005801404
4.5336371E8	260.69559428957666
4.61113517E8	254.96043540059705
4.68863324E8	256.6467682720314
4.76613131E8	257.99154003957665
4.84362938E8	256.8463037761222
4.896938965E8	257.58212809298425
4.935688E8	256.60629992883554
4.99862552E8	258.26628899007045
5.07612359E8	260.82201842630275
5.15362166E8	256.4489848597667
5.23111973E8	258.7891579092401
5.3086178E8	260.48950162510704
5.38611587E8	262.4129823330955
5.46361394E8	259.52614347865375
5.54111201E8	255.5674200881909
5.61861008E8	258.52459952371794
5.69610815E8	255.2323180722527
5.77360622E8	255.68543770515797
5.85110429E8	260.05560625268214
5.92860236E8	258.2841693049398
6.00610043E8	258.1696207281309
6.0835985E8	257.8166776903884
6.16109657E8	259.6249015494461
6.23859464E8	259.64713387528883
6.31609271E8	258.55742210410295
6.39359078E8	258.8218893857574
6.47108885E8	259.4450849495163
6.54858692E8	257.47679953672423
6.62608499E8	260.82859652283577
6.70358306E8	257.6731485575699
6.78108113E8	262.26181470323047
6.857142635E8	262.8327455374919
6.89589167E8	265.8575916945564
6.93607727E8	257.992464851357
7.01357534E8	257.1699416809028
7.09107341E8	254.82265215773936
