#Insert size (bp)	insert size
468.0	71055.0
469.0	71396.0
470.0	71615.0
471.0	71234.0
472.0	70694.0
473.0	70059.0
474.0	70157.0
475.0	69062.0
476.0	69264.0
477.0	70352.0
478.0	69959.0
479.0	70156.0
480.0	70727.0
481.0	70055.0
482.0	70153.0
483.0	69875.0
484.0	70046.0
485.0	70330.0
486.0	70179.0
487.0	70461.0
488.0	70662.0
489.0	71364.0
490.0	71301.0
491.0	70800.0
492.0	71562.0
493.0	71408.0
494.0	72331.0
495.0	72453.0
496.0	72664.0
497.0	72423.0
498.0	73034.0
499.0	72851.0
500.0	72725.0
501.0	72712.0
502.0	73069.0
503.0	73130.0
504.0	73429.0
505.0	73346.0
506.0	72998.0
507.0	73024.0
508.0	73104.0
509.0	72810.0
510.0	73118.0
511.0	72675.0
512.0	72804.0
513.0	72336.0
514.0	71950.0
515.0	72009.0
516.0	72083.0
517.0	71161.0
518.0	70746.0
519.0	70369.0
520.0	69713.0
521.0	68969.0
522.0	69209.0
523.0	68278.0
524.0	68253.0
525.0	67887.0
526.0	66673.0
527.0	66258.0
528.0	65815.0
529.0	65200.0
530.0	64791.0
531.0	63482.0
532.0	63020.0
533.0	61986.0
534.0	61473.0
535.0	60442.0
536.0	60238.0
537.0	59836.0
538.0	58142.0
539.0	57223.0
540.0	57087.0
541.0	55248.0
542.0	54773.0
543.0	53375.0
544.0	52710.0
545.0	52026.0
546.0	50439.0
547.0	49716.0
548.0	48927.0
549.0	47724.0
550.0	46974.0
551.0	45769.0
552.0	44627.0
553.0	43143.0
554.0	43058.0
555.0	41824.0
556.0	40849.0
557.0	39855.0
558.0	39334.0
559.0	37507.0
560.0	36758.0
561.0	36169.0
562.0	35008.0
563.0	34157.0
564.0	33608.0
565.0	32379.0
566.0	31206.0
567.0	30583.0
568.0	29984.0
569.0	29218.0
570.0	28113.0
571.0	27695.0
572.0	26787.0
573.0	26163.0
574.0	25631.0
575.0	24607.0
576.0	24330.0
577.0	23774.0
578.0	23235.0
579.0	22358.0
580.0	21845.0
581.0	21456.0
582.0	20984.0
583.0	20467.0
584.0	20021.0
585.0	19513.0
586.0	19164.0
587.0	18739.0
588.0	18329.0
589.0	18035.0
590.0	17685.0
591.0	17458.0
592.0	17142.0
593.0	16808.0
594.0	16405.0
595.0	16558.0
596.0	15971.0
597.0	16051.0
598.0	15864.0
599.0	15348.0
600.0	15593.0
601.0	15285.0
602.0	15160.0
603.0	14801.0
604.0	14886.0
605.0	14841.0
606.0	14777.0
607.0	14652.0
608.0	14636.0
609.0	14459.0
610.0	14376.0
611.0	14814.0
612.0	14218.0
613.0	14352.0
614.0	14409.0
615.0	14275.0
616.0	14215.0
617.0	14299.0
618.0	14307.0
619.0	14087.0
620.0	13969.0
621.0	14143.0
622.0	13842.0
623.0	13918.0
624.0	14039.0
625.0	13878.0
626.0	13884.0
627.0	13806.0
628.0	13738.0
629.0	13730.0
630.0	13714.0
631.0	13621.0
632.0	13546.0
633.0	13446.0
634.0	13531.0
635.0	13533.0
636.0	13502.0
637.0	13526.0
638.0	13447.0
639.0	13326.0
640.0	13228.0
641.0	13350.0
642.0	13085.0
643.0	13001.0
644.0	13419.0
645.0	13232.0
646.0	13008.0
647.0	13237.0
648.0	12995.0
649.0	13090.0
650.0	13217.0
651.0	13262.0
652.0	13174.0
653.0	13350.0
654.0	12844.0
655.0	13264.0
656.0	13031.0
657.0	13234.0
658.0	13095.0
659.0	13334.0
660.0	13160.0
661.0	13293.0
662.0	13062.0
663.0	13501.0
664.0	13332.0
