#Position (bp)	mapping quality
3874904.0	38.65197007345371
1.1624711E7	39.0418245143877
1.9374518E7	38.71991282707372
2.7124325E7	39.36940670957889
3.4874132E7	39.5183117228683
4.2623939E7	39.492095834395535
5.0373746E7	39.45654599085639
5.8123553E7	39.49787268835642
6.587336E7	39.460420541408496
7.3623167E7	39.439432894675
8.1372974E7	39.0634872872425
8.9122781E7	39.36267023400494
9.6872588E7	39.52251719811889
1.04622395E8	39.20342204652348
1.12372202E8	39.390614671754335
1.20122009E8	26.172004527115405
1.27871816E8	14.196471806441261
1.35621623E8	0.0
1.4337143E8	20.645095967613354
1.51121237E8	38.08241355496074
1.58871044E8	38.988645603278854
1.66620851E8	39.38725034868192
1.74370658E8	39.519918820862216
1.82120465E8	39.450237718995716
1.89870272E8	39.48113323172895
1.97620079E8	39.36451728812699
2.05369886E8	39.05522141463831
2.13119693E8	39.423099332581714
2.208695E8	39.20847650214447
2.28619307E8	39.41032350969787
2.36369114E8	39.36705114936134
2.44118921E8	38.74181483344668
2.484751235E8	37.736248325619904
2.52350027E8	39.08904512685824
2.59618535E8	39.4222082781367
2.67368342E8	39.534806276820866
2.75118149E8	39.46072805205755
2.82867956E8	39.32695933629274
2.90617763E8	39.401587951684455
2.9836757E8	39.55437169819651
3.06117377E8	39.59840866761945
3.13867184E8	39.494855326331226
3.21616991E8	39.44840267841343
3.29366798E8	39.482965925257254
3.37116605E8	34.7140437184449
3.44866412E8	35.55464238935881
3.52616219E8	39.44735545793089
3.60366026E8	38.35066736592385
3.68115833E8	39.46096505222571
3.7586564E8	39.02311469702623
3.83615447E8	38.58832426003093
3.91365254E8	39.62024235725263
3.99115061E8	39.424605983472624
4.06864868E8	39.37159444189884
4.14614675E8	39.547913331468976
4.22364482E8	39.43235161973
4.30114289E8	39.47261676371243
4.37864096E8	39.46259679445426
4.45613903E8	39.40325630330843
4.5336371E8	39.50592648152223
4.61113517E8	39.321721355284346
4.68863324E8	39.40569035070977
4.76613131E8	39.474620722658244
4.84362938E8	39.35871469790301
4.896938965E8	38.914642060544885
4.935688E8	39.13011957230734
4.99862552E8	39.28239063903158
5.07612359E8	39.44722071028108
5.15362166E8	39.385124413667626
5.23111973E8	39.55219230808366
5.3086178E8	39.490561536880456
5.38611587E8	39.55305702890328
5.46361394E8	39.54411648440721
5.54111201E8	39.454980364071034
5.61861008E8	39.48117934061201
5.69610815E8	38.855270451272936
5.77360622E8	39.513620621742355
5.85110429E8	36.44611857904576
5.92860236E8	39.30142096999253
6.00610043E8	39.32127929477426
6.0835985E8	39.50347230222383
6.16109657E8	39.18768438158222
6.23859464E8	39.175817058651184
6.31609271E8	39.48283226971258
6.39359078E8	39.45936345069824
6.47108885E8	39.45401447990619
6.54858692E8	39.47217605372389
6.62608499E8	39.591743600552626
6.70358306E8	39.5731091581437
6.78108113E8	39.442937647999685
6.857142635E8	38.76461447997831
6.89589167E8	37.619659575976385
6.93607727E8	38.82332927512598
7.01357534E8	38.530956510625096
7.09107341E8	39.45857967009395
7.16857148E8	39.48793060133624
7.24606955E8	39.54186424849183
7.32356762E8	39.38623876956147
7.40106569E8	36.57945384819977
7.47856376E8	39.224747028425185
7.55606183E8	38.91458939438955
7.6335599E8	39.22425306195811
7.71105797E8	39.411288703873566
7.78855604E8	39.489385012997616
7.86605411E8	39.45643830308649
7.94355218E8	39.36588455908709
8.02105025E8	39.42354850702838
8.09854832E8	39.01007682112956
8.17604639E8	39.019542411712365
8.25354446E8	39.37354028377941
8.33104253E8	39.06553956502112
8.4085406E8	39.482832899338426
8.48603867E8	39.26760477458433
8.56353674E8	39.152042272491705
8.64103481E8	39.36836424567135
8.71853288E8	39.1201209538722
8.776941285E8	37.73339183435694
8.81569032E8	38.29048212449966
8.87352902E8	39.30706980165643
8.95102709E8	39.41896890282733
9.02852516E8	38.75599226811793
9.10602323E8	38.856800324494934
9.1835213E8	39.40063791233118
9.26101937E8	35.4797257910266
9.33851744E8	39.21308927729624
9.41601551E8	39.377680442097606
9.49351358E8	38.872484657128915
9.57101165E8	39.30228393470293
9.64850972E8	39.455209626841835
9.72600779E8	39.69479239095791
9.80350586E8	39.12434865023785
9.88100393E8	39.502712155840285
9.958502E8	39.32685582892955
1.003600007E9	39.381548924784774
1.011349814E9	39.60928080365466
1.019099621E9	39.526456349961755
1.026849428E9	39.60682666900355
1.034599235E9	39.493615457499516
1.042349042E9	39.46533255068002
1.050098849E9	39.54826915108163
1.0575860385E9	38.67257913871203
1.061460942E9	38.231091979441366
1.065598463E9	39.28280448134891
1.07334827E9	39.433370479603674
1.081098077E9	39.46478096611582
1.088847884E9	38.6413258189115
1.096597691E9	39.092331584967766
1.104347498E9	39.439616053913134
1.112097305E9	39.323822958207614
1.119847112E9	35.31311949764423
1.127596919E9	39.285517807035895
1.135346726E9	39.254827245380035
1.143096533E9	39.233583632004944
1.15084634E9	39.46452858601996
1.158596147E9	39.47162646620013
1.166345954E9	39.482346170965826
1.174095761E9	39.44821287880119
1.181845568E9	39.3948427594145
1.189595375E9	39.56723626314161
1.197345182E9	39.68361639448318
1.205094989E9	39.75090549018872
1.212844796E9	39.48078672064496
1.220594603E9	39.335552644124284
1.228236905E9	38.85077858272682
1.2321118085E9	37.90115982734323
1.236094217E9	38.60266524607188
1.243844024E9	39.282221792971605
1.251593831E9	39.43016478680585
1.259343638E9	39.48100193861194
1.267093445E9	39.017461593879396
1.274843252E9	39.27300360984253
1.282593059E9	39.22879595517689
1.290342866E9	34.26907489512766
1.298092673E9	37.97573020200497
1.30584248E9	37.852171966207145
1.313592287E9	39.55010493333527
1.321342094E9	39.50838335077402
1.329091901E9	39.21991231785745
1.336841708E9	38.80153924112082
1.344591515E9	39.50245651766286
1.352341322E9	39.70689553167012
1.360091129E9	39.128373455564116
