#Position (bp)	Coverage	Std
3874904.0	16.578886932281023	10.28402395137602
1.1624711E7	16.42125526480853	8.777125904210065
1.9374518E7	18.25123774050115	9.615675803775527
2.7124325E7	17.173074503661834	7.988217328216999
3.4874132E7	16.739554546326122	8.882526875016325
4.2623939E7	16.390429077782194	8.333499201619743
5.0373746E7	14.727787285541433	8.697027532176014
5.8123553E7	14.513333557855054	7.9831908742820055
6.587336E7	12.838735854970324	8.111753420131803
7.3623167E7	10.541671424849676	7.013243912069578
8.1372974E7	10.647645547818158	7.179729636961208
8.9122781E7	12.539645051805806	7.541224517004347
9.6872588E7	11.948010576263384	8.040952252901993
1.04622395E8	9.508342336783354	7.069887883216815
1.12372202E8	14.620982948349553	8.395429334554462
1.20122009E8	12.726904553881148	21.34010679064631
1.27871816E8	6.655630520863293	232.9253796847263
1.35621623E8	0.0	0.0
1.4337143E8	9.858728481883483	120.57281243753309
1.51121237E8	13.06748103533417	8.319563035360932
1.58871044E8	15.349298634146631	8.259608244070588
1.66620851E8	13.17760455195852	7.167534502952065
1.74370658E8	12.943214069718124	8.206084662919894
1.82120465E8	13.659604426277971	8.047838308566032
1.89870272E8	9.309272088969442	6.383605451373899
1.97620079E8	10.901213668933948	8.085385063355407
2.05369886E8	16.158879569517023	8.035288839678907
2.13119693E8	12.99719541402773	8.475432151961387
2.208695E8	12.654874631071458	7.912301183725977
2.28619307E8	15.265819006847526	8.329778576972327
2.36369114E8	13.203212802589794	7.553350380299565
2.44118921E8	12.972837646150413	8.377711820243977
2.484751235E8	10.907876392845196	8.706365220204733
2.52350027E8	13.713815796743551	8.467809915190957
2.59618535E8	14.496796113761285	8.44007523533128
2.67368342E8	13.438189363941579	7.840274309642747
2.75118149E8	15.227399856538362	7.787840742108432
2.82867956E8	12.734851074355786	8.138582524196165
2.90617763E8	13.39316979119609	7.737240626111825
2.9836757E8	12.282159284740898	7.489271347586246
3.06117377E8	12.10296591902224	6.827195464869537
3.13867184E8	13.414117022527142	7.60517808216003
3.21616991E8	14.55353430091872	8.492965804258466
3.29366798E8	10.015894202268521	6.066787868190721
3.37116605E8	10.453884077371217	14.194224208677825
3.44866412E8	11.591764543297659	10.925024300485864
3.52616219E8	13.702362136244167	8.438178118222204
3.60366026E8	12.295480519708427	8.543324636232153
3.68115833E8	13.392520484703683	8.038000510673289
3.7586564E8	12.736129428771582	8.695735230942422
3.83615447E8	12.845768288165111	8.30385749560362
3.91365254E8	10.238246449234156	6.371007686737366
3.99115061E8	11.671049872596827	7.512752514782875
4.06864868E8	11.227916643601576	6.832490641190657
4.14614675E8	10.840873198519654	7.51542025899818
4.22364482E8	13.172697462014215	7.05772146916517
4.30114289E8	10.817992499684186	7.474589683952685
4.37864096E8	10.454150922726205	6.9832822385719675
4.45613903E8	10.799402875452254	7.62692354840846
4.5336371E8	13.208152280437435	6.995067706353485
4.61113517E8	10.377857409868401	6.663311335534793
4.68863324E8	14.374855657695733	7.887743459021822
4.76613131E8	12.917506074667408	8.28208467940009
4.84362938E8	16.511657903222623	8.72619196597981
4.896938965E8	17.51684586090498	9.516441529141275
4.935688E8	11.486815730708228	7.1163981730268535
4.99862552E8	14.336173404060256	7.820951903838616
5.07612359E8	14.612305700000013	8.677438231311923
5.15362166E8	11.503115496940763	7.102251594835845
5.23111973E8	12.229708043051911	7.025093418494414
5.3086178E8	14.716228675114102	8.659566894504364
5.38611587E8	16.342159230546	8.268559247522736
5.46361394E8	15.165543993547194	7.699622905296804
5.54111201E8	13.104264790077998	6.604048967192221
5.61861008E8	13.169329120067118	7.048847853212005
5.69610815E8	9.936114280007232	7.6111181605730955
5.77360622E8	9.00870550711779	5.797302270068846
5.85110429E8	6.96477176786467	9.748089989093666
5.92860236E8	10.834885307466367	7.529223924519719
6.00610043E8	11.504517209267275	7.243969734122301
6.0835985E8	11.948462974626336	7.959721327044264
6.16109657E8	15.649589725266706	8.826674876550566
6.23859464E8	14.232303333489467	7.610588640406245
6.31609271E8	13.63651107698553	8.13202742696392
6.39359078E8	10.969923638098342	7.90087717306572
6.47108885E8	11.916946834934082	7.895277491975112
6.54858692E8	9.79620666682409	7.456080155618729
6.62608499E8	11.70250162358882	7.568852152221184
6.70358306E8	11.323040431845593	6.811428530409704
6.78108113E8	14.179394532018668	7.394245305978927
6.857142635E8	13.9703497249043	9.664582288475147
6.89589167E8	12.5490980220178	11.055661004166257
6.93607727E8	17.476297667799987	8.64805783349204
7.01357534E8	13.543526567822914	8.601571713077645
7.09107341E8	11.575513816021482	7.305643570852305
