#Position (bp)	mapping quality
3874904.0	38.51451912294757
1.1624711E7	39.016132954964036
1.9374518E7	38.65275654453575
2.7124325E7	39.24800678330061
3.4874132E7	39.47822808801258
4.2623939E7	39.35917915969986
5.0373746E7	39.40377551081827
5.8123553E7	39.449009497478805
6.587336E7	39.4025073839628
7.3623167E7	39.439395926251834
8.1372974E7	39.05076067900415
8.9122781E7	39.36881722646373
9.6872588E7	39.44860906623933
1.04622395E8	39.20361665479089
1.12372202E8	39.35493932051559
1.20122009E8	27.614887619471247
1.27871816E8	14.920560338172354
1.35621623E8	0.0
1.4337143E8	18.69727842573384
1.51121237E8	37.94905954605359
1.58871044E8	38.89243645418802
1.66620851E8	39.31583221485526
1.74370658E8	39.51704744926574
1.82120465E8	39.453664457514165
1.89870272E8	39.45711193650371
1.97620079E8	39.30696167583123
2.05369886E8	39.0213340608798
2.13119693E8	39.418951951077936
2.208695E8	39.14295590473186
2.28619307E8	39.33948891221292
2.36369114E8	39.316390707246356
2.44118921E8	38.672866935301464
2.484751235E8	37.58252488118934
2.52350027E8	39.018414901119954
2.59618535E8	39.34940947261321
2.67368342E8	39.45856499713558
2.75118149E8	39.387915853489986
2.82867956E8	39.31392809664283
2.90617763E8	39.36519863710287
2.9836757E8	39.48673172833303
3.06117377E8	39.461240068169474
3.13867184E8	39.43537527283684
3.21616991E8	39.38984359042111
3.29366798E8	39.483361611029004
3.37116605E8	35.37887436570228
3.44866412E8	34.437991986948184
3.52616219E8	39.37445644702733
3.60366026E8	38.18203882580694
3.68115833E8	39.359722104315246
3.7586564E8	39.04289169038144
3.83615447E8	38.5958032479937
3.91365254E8	39.582499158037976
3.99115061E8	39.48019436146034
4.06864868E8	39.38417104328056
4.14614675E8	39.56655316467034
4.22364482E8	39.412332763450316
4.30114289E8	39.46534289476741
4.37864096E8	39.48155898173894
4.45613903E8	39.41712625748435
4.5336371E8	39.48196657756047
4.61113517E8	39.32570267481351
4.68863324E8	39.3912310580646
4.76613131E8	39.42036991802638
