#Position (bp)	mapping quality
3874904.0	38.461942711750645
1.1624711E7	38.966277568615965
1.9374518E7	38.53109530286695
2.7124325E7	39.266395696745356
3.4874132E7	39.36302055703451
4.2623939E7	39.35524627162156
5.0373746E7	39.417913960774165
5.8123553E7	39.43402253342228
6.587336E7	39.385560128824366
7.3623167E7	39.41781114426035
8.1372974E7	39.039100160305246
8.9122781E7	39.29380242350445
9.6872588E7	39.45955755504616
1.04622395E8	39.16362067950623
1.12372202E8	39.38497665980906
1.20122009E8	27.394679855654324
1.27871816E8	14.326031759517296
1.35621623E8	0.0
1.4337143E8	23.752324934929263
1.51121237E8	37.68830272052625
1.58871044E8	38.86751741010179
1.66620851E8	39.3509245900968
1.74370658E8	39.52259765100174
1.82120465E8	39.47997541506405
1.89870272E8	39.48274478043584
1.97620079E8	39.331034684077665
2.05369886E8	38.99895121230468
2.13119693E8	39.42785625340668
2.208695E8	39.14778294177968
2.28619307E8	39.30952586175531
2.36369114E8	39.28769808526716
2.44118921E8	38.68230004140401
2.484751235E8	37.44362836531415
2.52350027E8	39.08854682370032
2.59618535E8	39.30798622731864
2.67368342E8	39.44766320764181
2.75118149E8	39.36578899811433
2.82867956E8	39.20728601134591
2.90617763E8	39.30651080290014
2.9836757E8	39.470855824237496
3.06117377E8	39.44844754067714
3.13867184E8	39.3593685528466
3.21616991E8	39.329478189118284
3.29366798E8	39.43140139645889
3.37116605E8	34.63459155860147
3.44866412E8	34.56162479152373
3.52616219E8	39.364078004129645
3.60366026E8	38.04617078628179
3.68115833E8	39.31876910202651
3.7586564E8	38.894931439783896
3.83615447E8	38.36280230695768
3.91365254E8	39.63638175839328
3.99115061E8	39.48187216267335
4.06864868E8	39.318860183548324
4.14614675E8	39.527971953532166
4.22364482E8	39.385555740065676
4.30114289E8	39.46223541287824
4.37864096E8	39.46564306235079
4.45613903E8	39.39895423143291
4.5336371E8	39.4588731317945
4.61113517E8	39.278556329349996
4.68863324E8	39.417453635839614
4.76613131E8	39.43131536991707
4.84362938E8	39.26255957329436
4.896938965E8	38.86702999862539
4.935688E8	39.01921751243933
4.99862552E8	39.196629649954865
5.07612359E8	39.38037002465751
5.15362166E8	39.29657730310187
5.23111973E8	39.49071790616954
5.3086178E8	39.455900306911424
5.38611587E8	39.41135077110486
5.46361394E8	39.414186859533885
5.54111201E8	39.4451647074341
5.61861008E8	39.427656658480515
5.69610815E8	38.626174074356015
5.77360622E8	39.39214367510046
5.85110429E8	36.32074692436445
5.92860236E8	39.2816343349311
6.00610043E8	39.26819768294036
6.0835985E8	39.441624849473584
6.16109657E8	39.047786288626774
6.23859464E8	39.02066949568378
6.31609271E8	39.35992385344752
6.39359078E8	39.42139578972437
6.47108885E8	39.43538060101424
6.54858692E8	39.31903868548505
6.62608499E8	39.5921839715748
6.70358306E8	39.50659192619427
6.78108113E8	39.35918585645766
6.857142635E8	38.29928064430759
6.89589167E8	37.2328525947725
6.93607727E8	38.64350228537132
7.01357534E8	38.32440893225958
7.09107341E8	39.44427457988876
7.16857148E8	39.45774767816059
7.24606955E8	39.404924650770845
7.32356762E8	39.33022770297121
7.40106569E8	36.421339807521306
7.47856376E8	39.18217562032903
7.55606183E8	38.858981317157216
7.6335599E8	39.21515045941413
7.71105797E8	39.376712505483454
7.78855604E8	39.360378149041
7.86605411E8	39.28285273012777
7.94355218E8	39.255584909897884
8.02105025E8	39.3354941356246
8.09854832E8	38.856576836848284
