#Insert size (bp)	insert size
269.0	142988.0
270.0	148292.0
271.0	153161.0
272.0	159228.0
273.0	164266.0
274.0	170359.0
275.0	175487.0
276.0	180891.0
277.0	188363.0
278.0	196676.0
279.0	204799.0
280.0	212339.0
281.0	218535.0
282.0	226392.0
283.0	237931.0
284.0	248293.0
285.0	263364.0
286.0	277546.0
287.0	291121.0
288.0	306640.0
289.0	318389.0
290.0	330468.0
291.0	342351.0
292.0	353717.0
293.0	367096.0
294.0	381468.0
295.0	398102.0
296.0	412164.0
297.0	427781.0
298.0	441404.0
299.0	453955.0
300.0	466678.0
301.0	480646.0
302.0	491010.0
303.0	504546.0
304.0	515615.0
305.0	525653.0
306.0	535325.0
307.0	544337.0
308.0	554797.0
309.0	567768.0
310.0	581202.0
311.0	594888.0
312.0	606480.0
313.0	616264.0
314.0	618504.0
315.0	625494.0
316.0	627651.0
317.0	628515.0
318.0	633548.0
319.0	637237.0
320.0	643917.0
321.0	653002.0
322.0	659352.0
323.0	665551.0
324.0	671312.0
325.0	671942.0
326.0	674288.0
327.0	676566.0
328.0	675284.0
329.0	674614.0
330.0	675805.0
331.0	676568.0
332.0	675349.0
333.0	674056.0
334.0	669885.0
335.0	667362.0
336.0	665075.0
337.0	661895.0
338.0	658271.0
339.0	653762.0
340.0	650248.0
341.0	641955.0
342.0	633385.0
343.0	625157.0
344.0	614881.0
345.0	604941.0
346.0	595427.0
347.0	588955.0
348.0	582542.0
349.0	574635.0
350.0	564073.0
351.0	552304.0
352.0	540811.0
353.0	524973.0
354.0	511465.0
355.0	495423.0
356.0	481974.0
357.0	469723.0
358.0	457348.0
359.0	448391.0
360.0	437209.0
361.0	423443.0
362.0	411540.0
363.0	398500.0
364.0	383410.0
365.0	368017.0
366.0	353776.0
367.0	340820.0
368.0	330727.0
369.0	320759.0
370.0	309759.0
371.0	299441.0
372.0	288430.0
373.0	277054.0
374.0	264540.0
375.0	253496.0
376.0	243113.0
377.0	232107.0
378.0	222603.0
379.0	214278.0
380.0	206557.0
381.0	199497.0
382.0	191474.0
383.0	184280.0
384.0	177000.0
385.0	168601.0
386.0	161184.0
387.0	154480.0
388.0	148816.0
389.0	142881.0
390.0	137782.0
391.0	132313.0
392.0	128611.0
393.0	123198.0
394.0	120024.0
395.0	115120.0
396.0	110780.0
397.0	105895.0
398.0	102872.0
399.0	98854.0
400.0	95759.0
401.0	93101.0
402.0	91296.0
403.0	89055.0
404.0	86552.0
405.0	83638.0
406.0	82247.0
407.0	80382.0
408.0	77771.0
409.0	75882.0
410.0	74668.0
411.0	73335.0
412.0	73373.0
413.0	71920.0
414.0	71237.0
415.0	70536.0
416.0	69095.0
417.0	67788.0
418.0	67284.0
419.0	67639.0
420.0	66831.0
421.0	66819.0
422.0	66885.0
423.0	67341.0
424.0	67130.0
425.0	67452.0
426.0	67951.0
427.0	67364.0
428.0	67532.0
429.0	68265.0
430.0	68300.0
431.0	69874.0
432.0	70785.0
433.0	71530.0
434.0	72824.0
435.0	73300.0
436.0	74219.0
437.0	74283.0
438.0	74098.0
439.0	74958.0
440.0	76209.0
441.0	77568.0
442.0	78387.0
443.0	80950.0
444.0	81889.0
445.0	83352.0
446.0	83130.0
447.0	83966.0
448.0	84528.0
449.0	85564.0
450.0	86635.0
451.0	88490.0
452.0	90731.0
453.0	91318.0
454.0	92821.0
455.0	93315.0
456.0	93192.0
457.0	94662.0
458.0	95752.0
459.0	97129.0
460.0	98843.0
461.0	99415.0
462.0	100590.0
463.0	101110.0
464.0	101529.0
465.0	101284.0
466.0	102519.0
467.0	102529.0
468.0	104031.0
469.0	104462.0
470.0	104447.0
471.0	105369.0
472.0	106095.0
473.0	105223.0
474.0	105553.0
475.0	106148.0
476.0	106612.0
477.0	108379.0
478.0	108512.0
479.0	109322.0
480.0	110130.0
481.0	110638.0
482.0	110482.0
483.0	111305.0
484.0	111435.0
485.0	112974.0
486.0	113117.0
487.0	113628.0
488.0	114206.0
489.0	115530.0
490.0	116353.0
491.0	116853.0
492.0	117644.0
493.0	117302.0
494.0	118851.0
495.0	119189.0
496.0	119554.0
497.0	119930.0
498.0	120432.0
499.0	121569.0
500.0	121885.0
501.0	121603.0
502.0	122487.0
503.0	123258.0
504.0	123133.0
505.0	123640.0
506.0	123035.0
507.0	124486.0
508.0	124335.0
509.0	124630.0
510.0	124028.0
511.0	124051.0
512.0	123699.0
513.0	124118.0
514.0	124090.0
515.0	123948.0
516.0	123047.0
517.0	123647.0
518.0	123152.0
519.0	122306.0
520.0	121072.0
521.0	121598.0
522.0	120078.0
523.0	119513.0
524.0	118997.0
525.0	119171.0
526.0	117635.0
527.0	117369.0
528.0	115943.0
529.0	115593.0
530.0	114109.0
531.0	113405.0
532.0	112083.0
533.0	111137.0
534.0	109623.0
535.0	108579.0
536.0	107407.0
537.0	106259.0
538.0	105288.0
539.0	103314.0
540.0	102717.0
541.0	101177.0
542.0	100063.0
543.0	98994.0
544.0	97247.0
545.0	96025.0
546.0	94037.0
547.0	92967.0
548.0	91384.0
549.0	90241.0
550.0	88398.0
551.0	86740.0
552.0	85615.0
553.0	83893.0
554.0	81470.0
555.0	80538.0
556.0	78671.0
557.0	77783.0
558.0	75641.0
559.0	74570.0
560.0	72449.0
561.0	71373.0
562.0	69777.0
563.0	68897.0
564.0	67083.0
565.0	65877.0
566.0	64263.0
567.0	63215.0
568.0	61541.0
569.0	60170.0
570.0	58926.0
571.0	57951.0
572.0	56848.0
573.0	55585.0
574.0	54993.0
575.0	53872.0
576.0	52776.0
577.0	51374.0
578.0	50551.0
579.0	49231.0
580.0	48460.0
581.0	48099.0
582.0	46972.0
583.0	45997.0
584.0	45252.0
585.0	44730.0
586.0	43906.0
587.0	42916.0
588.0	41982.0
589.0	41483.0
590.0	40909.0
591.0	40430.0
592.0	39880.0
593.0	39165.0
594.0	39321.0
595.0	38657.0
596.0	38190.0
597.0	37576.0
598.0	37660.0
599.0	36599.0
600.0	36646.0
601.0	36680.0
602.0	36025.0
603.0	35857.0
604.0	35621.0
605.0	35623.0
606.0	35299.0
607.0	35099.0
608.0	34958.0
609.0	35062.0
610.0	34753.0
611.0	34757.0
612.0	34257.0
613.0	34223.0
614.0	34581.0
615.0	34629.0
616.0	34255.0
617.0	34339.0
618.0	33926.0
619.0	33951.0
620.0	34115.0
621.0	33790.0
622.0	33900.0
623.0	33737.0
624.0	34090.0
625.0	33974.0
626.0	33729.0
627.0	33850.0
628.0	34102.0
629.0	33867.0
630.0	33809.0
631.0	33491.0
632.0	33228.0
633.0	33676.0
634.0	33977.0
635.0	33620.0
636.0	33839.0
637.0	33861.0
638.0	33441.0
639.0	33634.0
640.0	33693.0
641.0	33702.0
642.0	33368.0
643.0	33351.0
644.0	33522.0
645.0	33533.0
646.0	33572.0
647.0	33428.0
648.0	33435.0
649.0	33712.0
650.0	33600.0
651.0	33533.0
652.0	33551.0
653.0	33673.0
654.0	33594.0
655.0	33850.0
656.0	34030.0
657.0	33638.0
658.0	33337.0
659.0	33453.0
660.0	34059.0
661.0	34104.0
662.0	34234.0
663.0	33942.0
664.0	34002.0
665.0	33973.0
666.0	34311.0
667.0	34301.0
668.0	34643.0
669.0	34428.0
670.0	34491.0
671.0	34698.0
672.0	34487.0
673.0	34416.0
674.0	34552.0
675.0	34522.0
676.0	34677.0
677.0	34764.0
678.0	34952.0
679.0	35084.0
680.0	34788.0
681.0	34567.0
682.0	34892.0
683.0	34566.0
684.0	34855.0
685.0	35034.0
686.0	34740.0
687.0	34803.0
688.0	34693.0
689.0	34770.0
690.0	35070.0
691.0	34926.0
692.0	34526.0
693.0	35347.0
694.0	34655.0
695.0	34715.0
696.0	35031.0
697.0	34786.0
698.0	34864.0
699.0	34483.0
700.0	34743.0
701.0	34483.0
702.0	34608.0
703.0	34238.0
704.0	34420.0
705.0	34896.0
706.0	34156.0
707.0	34188.0
708.0	33984.0
709.0	33946.0
710.0	33733.0
711.0	33723.0
712.0	33414.0
713.0	33513.0
714.0	33173.0
715.0	33023.0
716.0	33146.0
717.0	33117.0
718.0	32530.0
