#Position (bp)	mapping quality
3874904.0	38.43262369817426
1.1624711E7	38.975169592388774
1.9374518E7	38.57943885375252
2.7124325E7	39.290997080478974
3.4874132E7	39.340194127578044
4.2623939E7	39.316667331453786
5.0373746E7	39.442986665486885
5.8123553E7	39.4003892154003
6.587336E7	39.37590259675543
7.3623167E7	39.45635118722781
8.1372974E7	38.922086631800966
8.9122781E7	39.36555763473571
9.6872588E7	39.44316370788221
1.04622395E8	39.1865278952568
1.12372202E8	39.345801193896044
1.20122009E8	23.39345478855711
1.27871816E8	12.152337778050551
1.35621623E8	0.0
1.4337143E8	19.72243903419637
1.51121237E8	37.76585630512002
1.58871044E8	38.908892929193826
1.66620851E8	39.30748079967271
1.74370658E8	39.375340320777326
1.82120465E8	39.40025178148864
1.89870272E8	39.44952597713135
1.97620079E8	39.31904105040387
2.05369886E8	38.905520674698536
2.13119693E8	39.39054648373078
2.208695E8	39.115369213100024
2.28619307E8	39.28527267378097
2.36369114E8	39.34533540051582
2.44118921E8	38.670630447247916
2.484751235E8	37.6005913330168
2.52350027E8	38.97252066348712
2.59618535E8	39.3546062309607
2.67368342E8	39.451738704321386
2.75118149E8	39.39219817489424
2.82867956E8	39.34458351917953
2.90617763E8	39.345593622048945
2.9836757E8	39.40223977252396
3.06117377E8	39.371650078772035
3.13867184E8	39.404279543306494
3.21616991E8	39.364505364543405
3.29366798E8	39.373345848893166
3.37116605E8	34.29119633082498
3.44866412E8	33.76568381701238
3.52616219E8	39.31821066575193
3.60366026E8	38.122282293509485
3.68115833E8	39.2902070256138
3.7586564E8	38.977901064215814
3.83615447E8	38.46786130383838
3.91365254E8	39.53601477801998
3.99115061E8	39.45531478823505
4.06864868E8	39.40748452612092
4.14614675E8	39.54386752096315
4.22364482E8	39.29737934907356
4.30114289E8	39.3990140696152
4.37864096E8	39.48065265039983
4.45613903E8	39.40856624880256
4.5336371E8	39.451565481922906
4.61113517E8	39.339953813099136
4.68863324E8	39.342951881189975
4.76613131E8	39.38594803705526
4.84362938E8	39.223549122300255
4.896938965E8	38.73802338711477
4.935688E8	39.001274266848974
4.99862552E8	39.203214033080016
5.07612359E8	39.363494214297106
5.15362166E8	39.314019777033664
5.23111973E8	39.50366351481813
5.3086178E8	39.37437276777085
5.38611587E8	39.409737306400814
5.46361394E8	39.41117246341925
5.54111201E8	39.413290053817015
5.61861008E8	39.39301040920053
5.69610815E8	38.9196028527028
5.77360622E8	39.45034709403077
5.85110429E8	36.96564630354113
5.92860236E8	39.30085773187713
6.00610043E8	39.25095403566006
6.0835985E8	39.42588348823154
6.16109657E8	39.05832858106657
6.23859464E8	39.04454960996759
6.31609271E8	39.357459605463916
6.39359078E8	39.437428514353805
6.47108885E8	39.374649787983714
6.54858692E8	39.47465951010372
6.62608499E8	39.51532439420099
6.70358306E8	39.48876243313445
6.78108113E8	39.343498549303085
6.857142635E8	38.541608673082855
6.89589167E8	37.32296934773188
6.93607727E8	38.583296905381324
7.01357534E8	38.66056559453511
7.09107341E8	39.43834246687754
7.16857148E8	39.432731844127716
7.24606955E8	39.53637549773769
7.32356762E8	39.332383617692706
7.40106569E8	36.152943823820294
7.47856376E8	39.15068691810001
7.55606183E8	38.91701681398906
7.6335599E8	39.297607126619035
7.71105797E8	39.329424735649184
7.78855604E8	39.370823171917806
7.86605411E8	39.37008257395382
7.94355218E8	39.338575903955025
8.02105025E8	39.355175245483984
8.09854832E8	38.956247056859105
8.17604639E8	38.982460172328295
8.25354446E8	39.368194804265755
8.33104253E8	38.97756954334477
8.4085406E8	39.484762439979484
8.48603867E8	39.24176796757498
8.56353674E8	39.1445945413343
8.64103481E8	39.318385693059845
8.71853288E8	39.10567225559256
8.776941285E8	37.58168201123136
8.81569032E8	37.878848212867865
8.87352902E8	39.23424941752159
8.95102709E8	39.3344427514588
9.02852516E8	38.75750664294867
9.10602323E8	38.78319656264955
9.1835213E8	39.384670642590415
9.26101937E8	35.31325264922002
9.33851744E8	39.222881914509884
9.41601551E8	39.34242748408571
9.49351358E8	38.92594566797556
9.57101165E8	39.24959353575827
9.64850972E8	39.42480113981642
9.72600779E8	39.656325699473
9.80350586E8	39.105373475861896
9.88100393E8	39.43048709478604
9.958502E8	39.27340117808144
1.003600007E9	39.287392588911835
1.011349814E9	39.48553626302471
1.019099621E9	39.455976497960954
1.026849428E9	39.465325318602886
1.034599235E9	39.45650398398131
1.042349042E9	39.42923136017562
1.050098849E9	39.43202648948143
1.0575860385E9	38.43855088931182
1.061460942E9	38.2233524375976
1.065598463E9	39.17093015632088
1.07334827E9	39.36520445963811
1.081098077E9	39.26345968258645
1.088847884E9	38.852596547491025
1.096597691E9	39.11890005857058
1.104347498E9	39.33402272172502
1.112097305E9	39.307566186171506
1.119847112E9	35.38587273618336
1.127596919E9	39.17976879909677
1.135346726E9	39.280204485452245
1.143096533E9	39.28540837391632
1.15084634E9	39.36346218544269
1.158596147E9	39.37982202182411
1.166345954E9	39.41535097430636
1.174095761E9	39.43271988743865
1.181845568E9	39.34174027258492
1.189595375E9	39.492271070985645
1.197345182E9	39.59608006834971
1.205094989E9	39.73911090788715
1.212844796E9	39.43845979355173
1.220594603E9	39.354764980727445
1.228236905E9	38.777822224516626
1.2321118085E9	38.033654458198555
1.236094217E9	38.6037984269823
1.243844024E9	39.24342939332976
1.251593831E9	39.357942413848484
1.259343638E9	39.39046447033222
1.267093445E9	38.824618426913275
1.274843252E9	39.25161824032799
1.282593059E9	39.26476450437167
1.290342866E9	33.187586539860064
1.298092673E9	37.79798387808394
1.30584248E9	37.6009649993067
1.313592287E9	39.4712224037511
1.321342094E9	39.425218572249925
1.329091901E9	39.1748997726084
1.336841708E9	38.76984163338874
1.344591515E9	39.48266266548583
1.352341322E9	39.637884564777586
1.360091129E9	39.05236518195074
1.367840936E9	39.387030054152156
1.375590743E9	39.20720004765994
1.38334055E9	38.44747631119442
1.389282865E9	38.582652951522775
1.3931577685E9	38.028946552308824
1.398840164E9	37.960438958281564
1.406589971E9	38.03837014859207
1.414339778E9	39.36205503282629
1.422089585E9	39.40686656368749
1.429839392E9	39.50822535559498
1.437589199E9	38.03815349085895
1.445339006E9	39.371904176485494
1.453088813E9	39.489428555932335
1.46083862E9	39.53168551653558
1.468588427E9	39.56455720578335
1.476338234E9	39.306837798479805
1.484088041E9	39.46073923284678
1.491837848E9	39.4411115290064
1.499587655E9	39.579314329341315
1.507337462E9	39.50476833151312
1.515087269E9	39.472707305344
1.522837076E9	39.39676971998225
1.530586883E9	39.099224357992604
1.5354753495E9	38.83254862992577
1.539350253E9	38.90674741355545
1.546086497E9	39.20141150634003
1.553836304E9	39.116416902634455
1.561586111E9	39.39766093583335
1.569335918E9	39.00392635882077
1.577085725E9	30.703758454935347
1.584835532E9	12.619233721855112
1.592585339E9	0.0
1.600335146E9	25.61540835607147
1.608084953E9	39.07921345682644
1.61583476E9	39.36602570096776
1.623584567E9	39.29377761453992
1.631334374E9	39.15677272663939
1.639084181E9	39.37922241402408
1.646833988E9	39.40896017713941
1.654583795E9	39.39042878898741
1.662333602E9	39.34322195132851
1.670083409E9	38.95222004271084
