#Position (bp)	mapping quality
3874904.0	38.42898624439782
1.1624711E7	38.96477290265597
1.9374518E7	38.67390153839389
2.7124325E7	39.25340621468405
3.4874132E7	39.39291651815265
4.2623939E7	39.322535854236435
5.0373746E7	39.40054419054884
5.8123553E7	39.41088402949216
6.587336E7	39.391106388784344
7.3623167E7	39.40404602276914
8.1372974E7	38.981599232984735
8.9122781E7	39.276896620767474
9.6872588E7	39.382845694390625
1.04622395E8	39.14994139768876
1.12372202E8	39.327610120819436
1.20122009E8	26.90843307669155
1.27871816E8	13.967743459500625
1.35621623E8	0.0
1.4337143E8	21.196450374705034
1.51121237E8	37.861809046585655
1.58871044E8	38.89571485959526
1.66620851E8	39.26741015264468
1.74370658E8	39.37223473939839
1.82120465E8	39.43533132818685
1.89870272E8	39.46060596380277
1.97620079E8	39.35429726733153
2.05369886E8	38.933010542274545
2.13119693E8	39.42420812164184
2.208695E8	39.10926113448062
2.28619307E8	39.2516995554193
2.36369114E8	39.26858858416085
2.44118921E8	38.659900864079006
2.484751235E8	37.29550677509294
2.52350027E8	39.01365771501817
2.59618535E8	39.30531282432465
2.67368342E8	39.449801728201294
2.75118149E8	39.36207058802939
2.82867956E8	39.19699409030074
2.90617763E8	39.304732104404295
2.9836757E8	39.419134868883525
3.06117377E8	39.333579793240965
3.13867184E8	39.40621470962294
3.21616991E8	39.326510763707354
3.29366798E8	39.4023038193099
3.37116605E8	34.525892944994546
3.44866412E8	35.25020558301539
3.52616219E8	39.35242334569592
3.60366026E8	38.168918130849555
3.68115833E8	39.29047070765604
3.7586564E8	39.00518975665481
3.83615447E8	38.51584427598956
3.91365254E8	39.57134203315627
3.99115061E8	39.478036769955835
4.06864868E8	39.36153969355281
4.14614675E8	39.51466117246512
4.22364482E8	39.338224485346046
4.30114289E8	39.39799913214445
4.37864096E8	39.447856194067064
4.45613903E8	39.3839523832722
4.5336371E8	39.46668092984705
4.61113517E8	39.276056072567854
4.68863324E8	39.335122332004985
4.76613131E8	39.337963692980125
4.84362938E8	39.20848537804557
4.896938965E8	38.71071732583189
4.935688E8	39.082925435837154
4.99862552E8	39.19299621327611
5.07612359E8	39.38679810853663
5.15362166E8	39.28013373938344
5.23111973E8	39.48579009201369
5.3086178E8	39.329921522607314
5.38611587E8	39.43299249617055
5.46361394E8	39.38050553252833
5.54111201E8	39.43206960229623
5.61861008E8	39.47835359029477
5.69610815E8	38.79079407386744
5.77360622E8	39.397649982857295
5.85110429E8	36.216437489732925
5.92860236E8	39.297479004605826
6.00610043E8	39.1936400103987
6.0835985E8	39.4071342000096
6.16109657E8	39.05842576440569
6.23859464E8	39.05889369625959
6.31609271E8	39.375605180486325
6.39359078E8	39.40417928403402
6.47108885E8	39.40889606578418
6.54858692E8	39.37468222963611
6.62608499E8	39.55769857565876
6.70358306E8	39.539902867649346
6.78108113E8	39.3533570120429
6.857142635E8	38.55740685845062
6.89589167E8	37.484605089159636
6.93607727E8	38.67365573952612
7.01357534E8	38.47191156283498
7.09107341E8	39.38345739879147
7.16857148E8	39.486686693059895
7.24606955E8	39.45579122953069
7.32356762E8	39.31489553809464
7.40106569E8	36.550720174172795
7.47856376E8	39.16208858211373
7.55606183E8	38.924357185771605
7.6335599E8	39.25049021614251
7.71105797E8	39.30585410208078
7.78855604E8	39.347750105727116
7.86605411E8	39.33510062562861
7.94355218E8	39.34631679363775
8.02105025E8	39.26150624215214
8.09854832E8	38.84941778139016
8.17604639E8	38.960962815958865
8.25354446E8	39.31420599139968
8.33104253E8	39.02119589545049
8.4085406E8	39.48694961123238
8.48603867E8	39.23958603007103
8.56353674E8	39.07546831281888
8.64103481E8	39.31180842821649
