#Position (bp)	insert size
3874904.0	256.82219611278447
1.1624711E7	259.97940275134266
1.9374518E7	259.3130500484796
2.7124325E7	262.76257674261285
3.4874132E7	258.2205868131825
4.2623939E7	262.27628507624064
5.0373746E7	256.5716898761918
5.8123553E7	256.60704073715686
6.587336E7	256.1662892244467
7.3623167E7	252.264701794199
8.1372974E7	253.61124431818183
8.9122781E7	256.80451364315485
9.6872588E7	256.01641457413666
1.04622395E8	252.50784549345394
1.12372202E8	259.1329326048955
1.20122009E8	295.4837780787192
1.27871816E8	341.9772172115746
1.35621623E8	0.0
1.4337143E8	330.92043067772994
1.51121237E8	264.62331582296645
1.58871044E8	262.7486897677918
1.66620851E8	255.9926771590486
1.74370658E8	255.6820206245767
1.82120465E8	258.10184961718187
1.89870272E8	253.49214823020822
1.97620079E8	255.5743348675348
2.05369886E8	259.8450060080688
2.13119693E8	254.26229327135476
2.208695E8	255.36008994867808
2.28619307E8	258.53289553149693
2.36369114E8	256.74592694098567
2.44118921E8	257.8619378195438
2.484751235E8	259.05791133283134
2.52350027E8	252.0948672905045
2.59618535E8	258.67315149291016
2.67368342E8	253.23524285423125
2.75118149E8	258.70661470036856
2.82867956E8	256.6501527333154
2.90617763E8	258.23330430206187
2.9836757E8	254.96238615118523
3.06117377E8	255.6452130540476
3.13867184E8	259.3639611357454
3.21616991E8	259.24928347133556
3.29366798E8	250.5337584050295
3.37116605E8	264.5291551673015
3.44866412E8	272.8639579788415
3.52616219E8	256.6736297089805
3.60366026E8	260.39889396176966
3.68115833E8	253.0234750709392
3.7586564E8	254.34638472436825
3.83615447E8	255.20868229937338
3.91365254E8	254.8068554361986
3.99115061E8	254.3754427575422
4.06864868E8	255.56916117448475
4.14614675E8	253.67316382219383
4.22364482E8	257.81139796181293
4.30114289E8	254.28765101831885
4.37864096E8	254.36563834671796
4.45613903E8	253.94054802290026
4.5336371E8	258.4735338314038
4.61113517E8	251.566542406618
4.68863324E8	255.49639107321346
4.76613131E8	256.29399143188203
4.84362938E8	256.60830411796326
4.896938965E8	258.325592308334
4.935688E8	252.80878938710265
4.99862552E8	256.37488333688356
5.07612359E8	258.69922125935733
5.15362166E8	252.84552684474238
5.23111973E8	255.40922519152102
5.3086178E8	258.7211712345826
5.38611587E8	261.94569495458745
5.46361394E8	257.8681011266597
5.54111201E8	253.40575603411645
5.61861008E8	256.3093316029161
5.69610815E8	251.97373743426868
5.77360622E8	250.95944619687057
5.85110429E8	253.8972319185174
5.92860236E8	253.73969320338634
6.00610043E8	254.5375979050239
6.0835985E8	254.17192474374482
6.16109657E8	258.2215664870732
6.23859464E8	257.40248910045375
6.31609271E8	256.63056057783206
6.39359078E8	255.51596160054746
6.47108885E8	256.4368250219783
6.54858692E8	252.69964653468992
6.62608499E8	257.14206951305573
6.70358306E8	254.17521060242242
6.78108113E8	259.9858805421621
6.857142635E8	260.2415951169102
6.89589167E8	264.0252981319363
6.93607727E8	258.50678465620933
7.01357534E8	255.5217921479793
7.09107341E8	251.64932811693714
7.16857148E8	252.82370787151467
7.24606955E8	254.50225674460563
7.32356762E8	254.516057220157
7.40106569E8	258.63283446889346
7.47856376E8	253.44546328624224
7.55606183E8	252.51197340684288
7.6335599E8	255.21522708405354
7.71105797E8	255.89775680307568
7.78855604E8	255.95642747237375
7.86605411E8	253.39067908252068
7.94355218E8	255.45841280663166
8.02105025E8	252.99103481327788
8.09854832E8	254.39166028193839
8.17604639E8	253.29021257552026
8.25354446E8	253.3380937577717
8.33104253E8	255.29069001369115
8.4085406E8	254.62943466413992
8.48603867E8	253.00410376623222
8.56353674E8	253.32585114983831
8.64103481E8	251.66357869892315
8.71853288E8	255.06569616492501
8.776941285E8	252.96443514644352
8.81569032E8	254.32359050318803
8.87352902E8	252.74109225354417
8.95102709E8	252.9734232499063
9.02852516E8	252.45327381351052
9.10602323E8	254.89015590879634
9.1835213E8	255.6404361258215
9.26101937E8	256.97001997768257
9.33851744E8	256.8222756746496
9.41601551E8	255.41590590426676
9.49351358E8	258.6865247558021
9.57101165E8	259.08305756858687
9.64850972E8	253.41745112869444
9.72600779E8	255.5376619771211
9.80350586E8	253.17092421944866
9.88100393E8	253.26462571313317
9.958502E8	253.30163899376316
1.003600007E9	252.9444538719753
1.011349814E9	257.12149284162933
1.019099621E9	258.65399399704506
1.026849428E9	256.42907927561674
1.034599235E9	254.53956346615414
1.042349042E9	252.08178196130655
1.050098849E9	256.2809693655469
1.0575860385E9	260.08659947566633
1.061460942E9	259.35208700025146
1.065598463E9	259.9599138687026
1.07334827E9	259.45913067187746
1.081098077E9	257.08820696563413
1.088847884E9	261.40537048044865
1.096597691E9	262.3960309133567
1.104347498E9	257.4346382713467
1.112097305E9	253.86907709784992
1.119847112E9	255.3258279479272
1.127596919E9	251.47430346325075
1.135346726E9	253.29764611903283
1.143096533E9	253.16570813638282
1.15084634E9	254.33347288266796
1.158596147E9	251.44833560868358
1.166345954E9	256.020923494072
1.174095761E9	257.58977164338216
1.181845568E9	252.19770426189842
1.189595375E9	253.76801137687505
1.197345182E9	258.1832772400147
1.205094989E9	256.3786914780198
1.212844796E9	256.7356041164303
1.220594603E9	256.96444260049105
1.228236905E9	254.4960900709611
1.2321118085E9	266.42972549019606
1.236094217E9	260.7339976411654
1.243844024E9	252.4824731160142
1.251593831E9	254.7714736283214
1.259343638E9	256.6438274568375
1.267093445E9	257.4495854872205
1.274843252E9	255.8408090927131
1.282593059E9	253.44686637502585
1.290342866E9	264.89242056794535
1.298092673E9	256.9125972298381
1.30584248E9	261.17775695781273
1.313592287E9	252.55137822457
1.321342094E9	254.7119274613125
1.329091901E9	256.4130505553428
1.336841708E9	259.56404815959525
1.344591515E9	252.65751139322916
1.352341322E9	251.80961736824008
1.360091129E9	257.405547511817
1.367840936E9	257.19287242487945
1.375590743E9	257.1821333443884
1.38334055E9	257.7531010935347
1.389282865E9	256.9982880776279
1.3931577685E9	255.43414655298574
1.398840164E9	255.51567756382474
1.406589971E9	254.01327327666695
1.414339778E9	256.0019494925554
1.422089585E9	255.51044988930997
1.429839392E9	254.3651663986618
1.437589199E9	255.21879268968064
1.445339006E9	253.1193053468666
1.453088813E9	254.25379108020417
1.46083862E9	254.88347794222838
1.468588427E9	253.22014451998322
1.476338234E9	252.37460054730306
1.484088041E9	253.76510142672916
1.491837848E9	258.6039882695193
1.499587655E9	254.04290890634033
1.507337462E9	252.65330187351125
1.515087269E9	258.1359407884063
1.522837076E9	257.00496644411237
1.530586883E9	253.35899546175668
1.5354753495E9	264.7053544720311
1.539350253E9	256.2978025464167
1.546086497E9	252.88602625166308
1.553836304E9	253.5750682117049
1.561586111E9	252.20952939543082
1.569335918E9	257.5411206969762
1.577085725E9	265.00120399462327
1.584835532E9	373.46786014658176
1.592585339E9	0.0
1.600335146E9	272.77429555064924
1.608084953E9	255.80246689593545
1.61583476E9	254.39516891750068
1.623584567E9	256.93404406915005
1.631334374E9	258.8578083030159
1.639084181E9	254.40560655242118
1.646833988E9	257.66203562083376
1.654583795E9	254.199065380628
1.662333602E9	261.7364407858615
1.670083409E9	260.21713253991163
1.674420971E9	261.05457959524307
1.6782958745E9	258.0118892002828
1.685583023E9	257.1618267952879
1.69333283E9	255.93191511277993
1.701082637E9	257.7936950998866
1.708832444E9	257.0943762258544
1.716582251E9	265.451967438827
1.724332058E9	258.7284319475044
1.732081865E9	251.92233207714474
1.739831672E9	254.3733255444409
1.747581479E9	261.18241706978205
1.755331286E9	254.80205002628531
1.763081093E9	256.19667085320316
1.7708309E9	257.987454031801
1.778580707E9	257.6522344608978
1.786330514E9	255.85142357851294
1.794080321E9	254.1994957760184
1.801830128E9	254.7580401882877
1.8071930415E9	255.71927589710117
1.811067945E9	262.48766415662135
1.817329742E9	257.40322289249536
1.825079549E9	254.64595776805737
1.832829356E9	251.5633081717831
1.840579163E9	255.9986533773928
1.84832897E9	252.16163092060123
1.856078777E9	258.202914908695
1.863828584E9	264.2115949208477
1.871578391E9	264.2516725405297
1.879328198E9	262.4432759558595
1.887078005E9	256.974988363002
1.894827812E9	254.50917437404362
1.902577619E9	254.4847276893404
1.910327426E9	252.97420686320226
1.918077233E9	254.1229519758283
1.92582704E9	255.78561645346494
1.933576847E9	255.65707900554426
1.940609712E9	252.48031013591657
1.9444846155E9	263.903385807244
1.949076461E9	259.9276726089764
1.956826268E9	258.1229015067626
1.964576075E9	253.25053901196762
1.972325882E9	257.4041151924715
1.980075689E9	257.4385941882798
1.987825496E9	256.0826188319575
1.995575303E9	260.5565559096879
2.00332511E9	258.19931825209085
2.011074917E9	256.77069350140766
2.018824724E9	253.25721224398188
2.026574531E9	251.7710636504232
2.034324338E9	255.65771711854418
2.042074145E9	254.60971426036465
2.049823952E9	257.229760844608
2.057573759E9	257.77159527967615
2.065323566E9	262.14905271895043
2.073073373E9	254.21177148087904
2.0769956295E9	258.74109560508225
2.080870533E9	0.0
2.088572987E9	0.0
2.096322794E9	268.3819108092547
2.104072601E9	257.53778943741037
2.111822408E9	254.2006315259193
2.119572215E9	257.80349449664493
2.127322022E9	259.62000703556816
2.135071829E9	251.6726045599443
2.142821636E9	252.34464916795335
2.150571443E9	253.80737616478666
