#Position (bp)	insert size
3874904.0	246.96714014700513
1.1624711E7	248.83331477785111
1.9374518E7	248.18707668381734
2.7124325E7	251.91868581675297
3.4874132E7	247.47656770161015
4.2623939E7	250.5344672426206
5.0373746E7	245.63053751915598
5.8123553E7	245.13278533108777
6.587336E7	245.61936845523175
7.3623167E7	242.46974227933575
8.1372974E7	243.08823312793066
8.9122781E7	246.4637087534372
9.6872588E7	245.12606371582237
1.04622395E8	243.0434050119695
1.12372202E8	248.56754348438065
1.20122009E8	288.5068274118279
1.27871816E8	337.5520525774774
1.35621623E8	0.0
1.4337143E8	322.0412530134204
1.51121237E8	254.09902267748356
1.58871044E8	251.80084697826416
1.66620851E8	244.63368534272024
1.74370658E8	244.65903149694768
1.82120465E8	247.35155168935358
1.89870272E8	244.18530599341887
1.97620079E8	245.0071360550862
2.05369886E8	248.81655250315558
2.13119693E8	244.16177517620946
2.208695E8	244.5972869579392
2.28619307E8	248.3967509409088
2.36369114E8	246.14947453892228
2.44118921E8	246.75353351008076
2.484751235E8	250.17166173522955
2.52350027E8	242.6177957666342
2.59618535E8	248.107704120009
2.67368342E8	242.93617829796128
2.75118149E8	247.76506704063485
2.82867956E8	246.09973459369152
2.90617763E8	247.328160637258
2.9836757E8	245.08034770536545
3.06117377E8	245.00378774631784
3.13867184E8	248.20519756898113
3.21616991E8	248.91415328269673
3.29366798E8	241.1752062177634
3.37116605E8	253.2857339025791
3.44866412E8	263.18688762549897
3.52616219E8	245.73607613573455
3.60366026E8	249.92819353142255
3.68115833E8	242.74091331369684
3.7586564E8	243.9557100765461
3.83615447E8	244.2653091757806
3.91365254E8	244.13915724165923
3.99115061E8	244.0034148020654
4.06864868E8	244.95589078661237
4.14614675E8	242.8109637628089
4.22364482E8	246.9366728273634
4.30114289E8	243.8169100907576
4.37864096E8	243.97986505166287
4.45613903E8	244.54250811925735
4.5336371E8	246.84541980983812
4.61113517E8	241.25581570333955
4.68863324E8	245.45041502451002
4.76613131E8	245.51312326200426
4.84362938E8	246.58211141962545
4.896938965E8	248.61335577441716
4.935688E8	242.98478017033085
4.99862552E8	245.46107997228995
5.07612359E8	248.34651644518533
5.15362166E8	242.96114200141432
5.23111973E8	244.90042205639347
5.3086178E8	247.75879862984524
5.38611587E8	251.17362873744872
5.46361394E8	247.3866589649878
5.54111201E8	242.37912093195445
5.61861008E8	245.14824249341314
5.69610815E8	242.01306267992672
5.77360622E8	241.35054450007004
5.85110429E8	245.1497951937569
5.92860236E8	244.06865178083854
6.00610043E8	243.82100089867444
6.0835985E8	243.74572584516218
6.16109657E8	247.14592650163755
6.23859464E8	246.81651703593883
6.31609271E8	244.97435563346914
6.39359078E8	244.27681692096397
6.47108885E8	245.25863194326365
6.54858692E8	243.0197835895496
6.62608499E8	246.12511110301108
6.70358306E8	243.85707665451733
6.78108113E8	249.0626207830285
6.857142635E8	249.87135140661476
6.89589167E8	257.61039411601445
6.93607727E8	247.993396624983
7.01357534E8	245.1639310525905
7.09107341E8	241.95236786108987
7.16857148E8	242.45725938288552
7.24606955E8	244.68827543817406
7.32356762E8	243.9591694190571
7.40106569E8	247.90993818066852
7.47856376E8	243.65182074861397
7.55606183E8	242.8264132801877
7.6335599E8	244.08030950126943
7.71105797E8	245.24455825864277
7.78855604E8	245.45548654874312
7.86605411E8	243.16992535954853
7.94355218E8	245.3827733421391
8.02105025E8	242.59549396213288
8.09854832E8	243.916264991019
8.17604639E8	243.2771669454889
8.25354446E8	243.62994010342982
8.33104253E8	244.41037170755723
8.4085406E8	243.68520242340097
8.48603867E8	242.67929419717717
8.56353674E8	243.84547251806714
8.64103481E8	242.06683345016754
8.71853288E8	244.6799278517095
8.776941285E8	243.52676987759213
8.81569032E8	244.9356985808515
8.87352902E8	242.2954772166908
8.95102709E8	242.91986461232005
9.02852516E8	243.2459657071293
9.10602323E8	243.87475311604638
9.1835213E8	244.8827409490039
9.26101937E8	247.94848473376365
9.33851744E8	246.19597094038082
9.41601551E8	244.70633263361506
9.49351358E8	246.71956895272942
9.57101165E8	247.22912401771785
