#Insert size (bp)	insert size
311.0	734752.0
312.0	744432.0
313.0	747702.0
314.0	749327.0
315.0	749626.0
316.0	742576.0
317.0	739234.0
318.0	738639.0
319.0	738254.0
320.0	742200.0
321.0	745156.0
322.0	752627.0
323.0	754401.0
324.0	756221.0
325.0	755491.0
326.0	752635.0
327.0	750567.0
328.0	749026.0
329.0	747756.0
330.0	746435.0
331.0	744293.0
332.0	741912.0
333.0	736500.0
334.0	732838.0
335.0	728081.0
336.0	725651.0
337.0	721642.0
338.0	718203.0
339.0	711230.0
340.0	705234.0
341.0	697959.0
342.0	687431.0
343.0	677305.0
344.0	662624.0
345.0	652080.0
346.0	642446.0
347.0	633703.0
348.0	624225.0
349.0	615950.0
350.0	605247.0
351.0	592197.0
352.0	575816.0
353.0	560013.0
354.0	541165.0
355.0	525068.0
356.0	507785.0
357.0	494290.0
358.0	480016.0
359.0	467198.0
360.0	454170.0
361.0	440508.0
362.0	425275.0
363.0	409732.0
364.0	392173.0
365.0	374863.0
366.0	359449.0
367.0	344098.0
368.0	330426.0
369.0	318660.0
370.0	306919.0
371.0	294670.0
372.0	283376.0
373.0	270845.0
374.0	257708.0
375.0	244797.0
376.0	232586.0
377.0	220048.0
378.0	209924.0
379.0	200822.0
380.0	193126.0
381.0	184869.0
382.0	177808.0
383.0	169909.0
384.0	161525.0
385.0	153227.0
386.0	144824.0
387.0	138367.0
388.0	131916.0
389.0	125802.0
390.0	121179.0
391.0	116673.0
392.0	111727.0
393.0	107787.0
394.0	102690.0
395.0	98703.0
396.0	93785.0
397.0	90194.0
398.0	86973.0
399.0	83619.0
400.0	81319.0
401.0	78644.0
402.0	75649.0
403.0	74079.0
404.0	71790.0
405.0	69835.0
406.0	67627.0
407.0	66065.0
408.0	64461.0
409.0	63285.0
410.0	62284.0
411.0	61507.0
412.0	61188.0
413.0	60173.0
414.0	59679.0
415.0	59538.0
416.0	58616.0
417.0	57762.0
418.0	57255.0
419.0	57017.0
420.0	56709.0
421.0	57166.0
422.0	58022.0
423.0	58403.0
424.0	59160.0
425.0	59890.0
426.0	59629.0
427.0	59860.0
428.0	59997.0
429.0	60645.0
430.0	61221.0
431.0	62286.0
432.0	64106.0
433.0	65843.0
434.0	67053.0
435.0	67059.0
436.0	67457.0
437.0	68028.0
438.0	67462.0
439.0	67503.0
440.0	69355.0
441.0	70662.0
442.0	72437.0
443.0	74426.0
444.0	75927.0
445.0	76183.0
446.0	76049.0
447.0	75723.0
448.0	75716.0
449.0	76853.0
450.0	78311.0
451.0	80233.0
452.0	82340.0
453.0	83984.0
454.0	84509.0
455.0	84603.0
456.0	85424.0
457.0	85641.0
458.0	87106.0
459.0	88401.0
460.0	90227.0
461.0	90955.0
462.0	90414.0
463.0	90329.0
464.0	90058.0
465.0	90080.0
466.0	90737.0
467.0	90890.0
468.0	91960.0
469.0	91694.0
470.0	92216.0
471.0	92053.0
472.0	91785.0
473.0	90809.0
474.0	91023.0
475.0	90479.0
476.0	91186.0
477.0	92348.0
478.0	92741.0
479.0	93431.0
480.0	93615.0
481.0	93840.0
482.0	93570.0
483.0	93805.0
484.0	93867.0
485.0	94081.0
486.0	94274.0
487.0	95050.0
488.0	95302.0
489.0	95665.0
490.0	97037.0
491.0	96944.0
492.0	96799.0
493.0	97255.0
494.0	97798.0
495.0	98115.0
496.0	98076.0
497.0	98471.0
498.0	98756.0
499.0	98998.0
500.0	99471.0
501.0	99954.0
502.0	99605.0
503.0	100238.0
504.0	99913.0
505.0	99909.0
506.0	100079.0
507.0	100139.0
508.0	99928.0
509.0	100482.0
510.0	99201.0
511.0	99409.0
512.0	98810.0
513.0	98581.0
514.0	98345.0
515.0	97821.0
516.0	97660.0
517.0	97222.0
518.0	96603.0
519.0	96611.0
520.0	95414.0
521.0	95272.0
522.0	94249.0
523.0	93866.0
524.0	93363.0
525.0	92733.0
526.0	91649.0
527.0	90613.0
528.0	90407.0
529.0	89342.0
530.0	88202.0
531.0	87412.0
532.0	85976.0
533.0	85823.0
534.0	84661.0
535.0	83795.0
536.0	82287.0
537.0	80998.0
538.0	80157.0
539.0	79185.0
540.0	77515.0
541.0	76178.0
542.0	75134.0
543.0	74052.0
544.0	72846.0
545.0	71413.0
546.0	69939.0
547.0	68750.0
548.0	66682.0
549.0	65649.0
550.0	64640.0
551.0	63322.0
552.0	61552.0
553.0	60479.0
554.0	59132.0
555.0	57961.0
556.0	56177.0
557.0	55002.0
558.0	53422.0
559.0	52594.0
560.0	51170.0
561.0	50162.0
562.0	48499.0
563.0	46963.0
564.0	45477.0
565.0	44683.0
566.0	43389.0
567.0	42179.0
568.0	41052.0
569.0	40254.0
570.0	39300.0
571.0	37933.0
572.0	37028.0
573.0	36053.0
574.0	35149.0
575.0	33903.0
576.0	33150.0
577.0	32578.0
578.0	31443.0
579.0	30687.0
580.0	30290.0
581.0	29071.0
582.0	28398.0
583.0	27898.0
584.0	27171.0
585.0	26795.0
586.0	25830.0
587.0	25566.0
588.0	24923.0
589.0	23908.0
590.0	23776.0
591.0	23083.0
592.0	22999.0
593.0	22655.0
594.0	22143.0
595.0	21869.0
596.0	21545.0
597.0	21370.0
598.0	20960.0
599.0	20720.0
600.0	20392.0
601.0	19969.0
602.0	20093.0
603.0	19496.0
604.0	19614.0
605.0	19319.0
606.0	19087.0
607.0	18992.0
608.0	18934.0
609.0	18711.0
610.0	18676.0
611.0	18667.0
612.0	18474.0
613.0	18365.0
614.0	18222.0
615.0	18320.0
616.0	18259.0
617.0	17906.0
618.0	18002.0
619.0	17819.0
620.0	17528.0
621.0	17498.0
622.0	17677.0
623.0	17610.0
624.0	17585.0
625.0	17604.0
626.0	17511.0
627.0	17474.0
628.0	17026.0
629.0	17244.0
630.0	16986.0
631.0	16845.0
632.0	17131.0
633.0	16700.0
634.0	16666.0
635.0	16703.0
636.0	16951.0
637.0	16682.0
638.0	16569.0
639.0	16577.0
640.0	16343.0
641.0	16177.0
642.0	16302.0
643.0	16053.0
644.0	16115.0
645.0	16014.0
646.0	16046.0
647.0	16156.0
648.0	15986.0
649.0	16070.0
650.0	15940.0
651.0	16208.0
652.0	16080.0
653.0	16193.0
654.0	15947.0
655.0	16064.0
656.0	15997.0
657.0	16172.0
658.0	15735.0
659.0	16197.0
660.0	16038.0
661.0	15903.0
662.0	16212.0
663.0	16156.0
664.0	16251.0
665.0	16064.0
666.0	16251.0
667.0	16137.0
668.0	16135.0
669.0	16532.0
670.0	16429.0
671.0	16691.0
672.0	16462.0
673.0	16317.0
674.0	16378.0
675.0	16483.0
676.0	16878.0
677.0	16629.0
678.0	16512.0
679.0	16498.0
680.0	16718.0
681.0	16481.0
682.0	16238.0
683.0	16446.0
684.0	16257.0
685.0	16266.0
686.0	16401.0
