#Position (bp)	mapping quality
3874904.0	38.33118393496674
1.1624711E7	38.90085932717019
1.9374518E7	38.56154183262382
2.7124325E7	39.08672691072906
3.4874132E7	39.28045341047994
4.2623939E7	39.24101176654343
5.0373746E7	39.33733738570002
5.8123553E7	39.32261392170826
6.587336E7	39.30295035302645
7.3623167E7	39.33561928416051
8.1372974E7	38.951676488931426
8.9122781E7	39.19350694496874
9.6872588E7	39.34657602836017
1.04622395E8	39.09897453517636
1.12372202E8	39.197614711065
1.20122009E8	25.199502686522287
1.27871816E8	13.386592690663306
1.35621623E8	0.0
1.4337143E8	21.712182664725635
1.51121237E8	37.683856849524226
1.58871044E8	38.73669630237451
1.66620851E8	39.18866162687515
1.74370658E8	39.3457342092335
1.82120465E8	39.28270979141249
1.89870272E8	39.27920409538491
1.97620079E8	39.22681480721673
2.05369886E8	38.86645433982336
2.13119693E8	39.29913615990291
2.208695E8	39.074075804557985
2.28619307E8	39.27698178896916
2.36369114E8	39.18871297814005
2.44118921E8	38.587701454768634
2.484751235E8	37.56097512828593
2.52350027E8	39.01416983310012
2.59618535E8	39.16808392040128
2.67368342E8	39.37754337382774
2.75118149E8	39.272100627769674
2.82867956E8	39.10762012257163
2.90617763E8	39.21726355217747
2.9836757E8	39.44994820437592
3.06117377E8	39.41140298119304
3.13867184E8	39.28890913610661
3.21616991E8	39.31044277816587
3.29366798E8	39.310910971543706
3.37116605E8	34.43428768802535
3.44866412E8	35.23958861159731
3.52616219E8	39.21848053428319
3.60366026E8	38.08031903875226
3.68115833E8	39.208105265180656
3.7586564E8	38.79735149211284
3.83615447E8	38.37544483369579
3.91365254E8	39.471573067588004
3.99115061E8	39.3415038676702
4.06864868E8	39.21965635038754
4.14614675E8	39.417888465632004
4.22364482E8	39.23893752512132
4.30114289E8	39.340578725968854
4.37864096E8	39.309500358848254
4.45613903E8	39.33944167694915
4.5336371E8	39.313335690435096
4.61113517E8	39.172473616341634
4.68863324E8	39.25522637897113
4.76613131E8	39.266084157092976
4.84362938E8	39.11209230546241
4.896938965E8	38.5633937603601
4.935688E8	38.93386920484109
4.99862552E8	39.08514937775193
5.07612359E8	39.32174769894514
5.15362166E8	39.266157472379525
5.23111973E8	39.404439874107275
5.3086178E8	39.25329690011706
5.38611587E8	39.33521559543797
5.46361394E8	39.310003997901
5.54111201E8	39.301639680420486
5.61861008E8	39.3141979051527
5.69610815E8	38.69049561199375
5.77360622E8	39.26434491448073
5.85110429E8	36.15036925680269
5.92860236E8	39.32255427869516
6.00610043E8	39.165087708021794
6.0835985E8	39.3268071444329
6.16109657E8	38.93352160272052
6.23859464E8	38.98288129732554
6.31609271E8	39.30557145786244
6.39359078E8	39.427258873314415
6.47108885E8	39.33950725534099
6.54858692E8	39.331495564772425
6.62608499E8	39.44250707241134
6.70358306E8	39.41068752456857
6.78108113E8	39.259267575218
6.857142635E8	38.548374932872996
6.89589167E8	37.460155066177876
6.93607727E8	38.49758922113956
7.01357534E8	38.38230841036113
7.09107341E8	39.36293267307688
7.16857148E8	39.35125123340318
7.24606955E8	39.31026794004677
7.32356762E8	39.221660863533785
7.40106569E8	36.25816917918482
7.47856376E8	39.08237805154151
7.55606183E8	38.82976254714528
7.6335599E8	39.14093332494063
7.71105797E8	39.19810664784127
