#Position (bp)	insert size
3874904.0	256.03937371536557
1.1624711E7	260.4183549011383
1.9374518E7	259.04005442544053
2.7124325E7	263.09088351392074
3.4874132E7	258.0050047668551
4.2623939E7	262.92213834995437
5.0373746E7	257.549204856199
5.8123553E7	258.4120010434697
6.587336E7	259.35990450421775
7.3623167E7	255.30173008141412
8.1372974E7	256.2363783548166
8.9122781E7	260.6331041405486
9.6872588E7	258.67569838982973
1.04622395E8	255.93686389370686
1.12372202E8	260.8003236065819
1.20122009E8	301.4376710347308
1.27871816E8	345.6031863997399
1.35621623E8	0.0
1.4337143E8	328.59488007478063
1.51121237E8	265.81742800648396
1.58871044E8	264.4713489207971
1.66620851E8	258.7361218073123
1.74370658E8	258.30857492266745
1.82120465E8	259.9082422683659
1.89870272E8	257.3458644153845
1.97620079E8	258.30055224125135
2.05369886E8	260.82452865015955
2.13119693E8	255.99240658436915
2.208695E8	257.27044838057776
2.28619307E8	260.2656125278911
2.36369114E8	258.3285865832012
2.44118921E8	259.9272008896839
2.484751235E8	261.45322164420594
2.52350027E8	252.77402534169556
2.59618535E8	260.06234881343124
2.67368342E8	254.98513132323637
2.75118149E8	259.4590838097429
2.82867956E8	259.4785593385777
2.90617763E8	260.09446342178114
2.9836757E8	257.2584086436648
3.06117377E8	258.6005553625667
3.13867184E8	262.3023770842766
3.21616991E8	260.25677832479994
3.29366798E8	253.37759469459425
3.37116605E8	266.1773127503161
3.44866412E8	273.2548550862996
3.52616219E8	259.00223975207774
3.60366026E8	262.24972799102426
3.68115833E8	254.08092661550805
3.7586564E8	255.5954180756525
3.83615447E8	256.94241596425087
3.91365254E8	258.25215808933797
3.99115061E8	257.36238725098127
4.06864868E8	258.4817818551533
4.14614675E8	257.6856653697251
4.22364482E8	260.57613619497755
4.30114289E8	257.8150769727635
4.37864096E8	258.0460036339676
4.45613903E8	257.4687716029711
4.5336371E8	260.9781752166392
4.61113517E8	255.05029806637688
4.68863324E8	257.0175304460731
4.76613131E8	257.8211494480173
4.84362938E8	257.2267626938794
4.896938965E8	258.4031724238264
4.935688E8	255.50967995332573
4.99862552E8	257.24688484639864
5.07612359E8	260.4997827056686
5.15362166E8	256.29344278000144
5.23111973E8	258.38103334235956
5.3086178E8	260.2284669761233
5.38611587E8	262.4266332636946
5.46361394E8	259.8678614142974
5.54111201E8	255.2093742729405
5.61861008E8	258.2253632104092
5.69610815E8	254.48782046522481
5.77360622E8	254.32394589708204
5.85110429E8	255.59388152898174
5.92860236E8	257.08889403864123
6.00610043E8	257.61347556532326
6.0835985E8	257.09313208450976
6.16109657E8	259.85659263570693
6.23859464E8	258.93528401748887
6.31609271E8	258.7025757701839
