## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=insert_metrics/BACW_45_insert_histogram.pdf MINIMUM_PCT=0.5 INPUT=BACW_45.deduplicated.sorted.bam OUTPUT=insert_metrics/BACW_45_insert_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 11 13:14:00 CEST 2025

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
167	147	30	20	1000	214.057297	87.487693	162627610	FR	15	25	35	45	61	113	261	315	389	583	953			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
244	81039
245	81442
246	81808
247	81872
248	83261
249	84837
250	88126
251	90523
252	94530
253	96801
254	97926
255	99313
256	100288
257	102591
258	105715
259	110208
260	117704
261	125663
262	132799
263	137382
264	140430
265	142636
266	148631
267	155802
268	163980
269	173572
270	183931
271	194650
272	203691
273	214276
274	222839
275	235201
276	247628
277	264505
278	280432
279	296048
280	311376
281	322074
282	333310
283	349999
284	367676
285	392270
286	413805
287	436113
288	458282
289	473571
290	488744
291	501664
292	513703
293	528666
294	540810
295	555131
296	565312
297	574516
298	582798
299	592453
300	602005
301	607872
302	612293
303	615255
304	615876
305	615172
306	611954
307	608308
308	606263
309	607971
310	611568
311	617037
312	616730
313	612990
314	606916
315	601626
316	591882
317	580446
318	575198
319	569652
320	566273
321	563139
322	563861
323	560156
324	556009
325	550924
326	546383
327	540711
328	536151
329	528206
330	523575
331	517365
332	513858
333	508772
334	501312
335	495620
336	488783
337	484571
338	479341
339	473870
340	467554
341	459811
342	450495
343	443098
344	432717
345	424097
346	417500
347	409360
348	402936
349	394702
350	385875
351	377915
352	367647
353	356260
354	344702
355	334449
356	323789
357	314644
358	305165
359	297458
360	290242
361	280158
362	271094
363	262120
364	250939
365	239433
366	231240
367	220953
368	213407
369	206280
370	197581
371	190931
372	184310
373	177438
374	168390
375	161245
376	153136
377	145983
378	139979
379	133715
380	128872
381	123979
382	118625
383	114225
384	108393
385	104259
386	98872
387	94470
388	90289
389	86533
390	83655
391	80090
392	77363
393	75206
394	72110
395	69108
396	66413
397	63737
398	61488
399	59487
400	57798
401	56019
402	54624
403	53052
404	51293
405	50550
406	49097
407	47804
408	46839
409	46070
410	45076
411	44887
412	44380
413	44268
414	43623
415	43505
416	42321
417	42159
418	41835
419	41371
420	41337
421	41895
422	41538
423	41701
424	41835
425	42943
426	42735
427	42843
428	42430
429	42555
430	43680
431	44167
432	44986
433	45908
434	46684
435	46806
436	46427
437	46554
438	46021
439	46076
440	46868
441	47930
442	48870
443	50162
444	50562
445	51384
446	50732
447	49765
448	49722
449	50131
450	50587
451	52119
452	53198
453	53975
454	54622
455	54269
456	54183
457	55433
458	55772
459	57079
460	57869
461	58443
462	57145
463	56747
464	56673
465	55956
466	56237
467	55765

