## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=insert_metrics/BACW_55_insert_histogram.pdf MINIMUM_PCT=0.5 INPUT=BACW_55.deduplicated.sorted.bam OUTPUT=insert_metrics/BACW_55_insert_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 11 15:24:45 CEST 2025

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
301	148	112	20	1000	292.426435	141.530532	172631412	FR	23	47	77	119	225	275	299	321	387	503	905			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
711	29820
712	29297
713	29505
714	28791
715	28936
716	28695
717	28373
718	27906
719	27566
720	27535
721	27623
722	27130
723	26972
724	26922
725	26498
726	25913
727	25896
728	25273
729	25536
730	24925
731	24522
732	24089
733	24043
734	23966
735	23193
736	23110
737	22652
738	22227
739	22133
740	21620
741	21382
742	21267
743	20737
744	20607
745	19996
746	19791
747	19260
748	19125
749	18978
750	18589
751	18291
752	17906
753	17460
754	17466
755	17000
756	16899
757	16615
758	16275
759	16060
760	15585
761	15442
762	14971
763	14797
764	14713
765	14551
766	14054
767	13618
768	13704
769	13388
770	13231
771	12869
772	12874
773	12389
774	12129
775	11828
776	11692
777	11465
778	11655
779	11348
780	11068
781	10907
782	10955
783	10601
784	10521
785	10374
786	10061
787	9990
788	9848
789	9766
790	9739
791	9517
792	9531
793	9452
794	9165
795	9213
796	9069
797	8891
798	8839
799	8894
800	8620
801	8626
802	8679
803	8543
804	8382
805	8535
806	8300
807	8414
808	8400
809	8021
810	8211
811	8000
812	8122
813	7997
814	7962
815	8052
816	8088
817	7959
818	8116
819	8120
820	8086
821	7966
822	7931
823	7854
824	7923
825	7943
826	7872
827	7896
828	7827
829	7881
830	7892
831	8041
832	7838
833	8080
834	8026
835	7783
836	7850
837	7755
838	7680
839	7704
840	7793
841	7826
842	7829
843	7684
844	7747
845	7828
846	7711
847	7803
848	7711
849	7681
850	7724
851	7653
852	7631
853	7531
854	7630
855	7565
856	7585
857	7736
858	7650
859	7756
860	7747
861	7619
862	7374
863	7364
864	7440
865	7736
866	7395
867	7596
868	7627
869	7371
870	7501
871	7619
872	7431
873	7277
874	7252
875	7601
876	7336
877	7212
878	7319
879	7224
880	7063
881	7202
882	7268
883	7059
884	7159
885	6994
886	7056
887	6972
888	6873
889	7067
890	7089
891	6774
892	6758
893	6716
894	6703
895	6700
896	6445
897	6469
898	6436
899	6328
900	6251
901	6350
902	6381
903	6330
904	6238
905	6073
906	6054
907	5989
908	5933
909	5898
910	6018
911	5828
912	5631
913	5762
914	5641
915	5425
916	5536
917	5442
918	5301
919	5400
920	5112
921	5093
922	5061
923	4931
924	4932
925	4971
926	4840
927	4734
928	4704
929	4741
930	4672
931	4486
932	4478
933	4412
934	4347
935	4410
936	4199
937	4008
938	4046
939	4062
940	3922
941	3925
942	3850
943	3839
944	3760
945	3763
946	3679
947	3453
948	3536
949	3412
950	3397
951	3357
952	3428
953	3350
954	3333
955	3096
956	3076
957	2980
958	3058
959	2998
960	2955
961	2953
962	2849
963	2926
964	2822
965	2752
966	2734
967	2768
968	2671
969	2677
970	2618
971	2657
972	2634
973	2570
974	2532
975	2560
976	2560
977	2482
978	2463
979	2516
980	2343
981	2345
982	2495
983	2456
984	2454
985	2363
986	2411
987	2387
988	2375
989	2555
990	2622
991	2485
992	2722
993	2674
994	2611
995	2633
996	2681
997	2628
998	2698
999	2738
1000	3036

