## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=insert_metrics/BACW_56_insert_histogram.pdf MINIMUM_PCT=0.5 INPUT=BACW_56.deduplicated.sorted.bam OUTPUT=insert_metrics/BACW_56_insert_metrics.txt    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Apr 11 15:49:27 CEST 2025

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
212	147	77	20	1000	255.18575	126.083376	163702152	FR	83	109	123	137	155	181	215	259	365	581	945			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
431	63006
432	63848
433	66554
434	67359
435	67738
436	68031
437	67206
438	67341
439	67589
440	68948
441	70624
442	72078
443	74969
444	76332
445	76532
446	76272
447	74925
448	75781
449	77054
450	78408
451	80796
452	83272
453	84416
454	85309
455	85031
456	85066
457	86466
458	88976
459	90658
460	91746
461	92451
462	90759
463	90566
464	89074
465	88917
466	88772
467	89129
468	89152
469	89696
470	89436
471	88538
472	88310
473	86971
474	85495
475	85034
476	85212
477	85885
478	86379
479	85613
480	86517
481	86498
482	85684
483	84374
484	84886
485	85048
486	85212
487	85067
488	85049
489	85435
490	85227
491	85335
492	84961
493	85027
494	85309
495	85582
496	85950
497	85957
498	85783
499	85955
500	85421
501	86240
502	85423
503	85841
504	85862
505	86129
506	85153
507	85199
508	85036
509	84802
510	84642
511	83759
512	83987
513	83515
514	83255
515	82943
516	82386
517	82299
518	80974
519	81428
520	80177
521	79978
522	79476
523	79483
524	78453
525	77589
526	76978
527	76620
528	75847
529	75167
530	74198
531	73315
532	72189
533	71828
534	70270
535	69518
536	68836
537	68140
538	67107
539	66083
540	65324
541	63679
542	62799
543	61981
544	60711
545	60005
546	58598
547	57529
548	56293
549	55312
550	54494
551	52700
552	52048
553	51037
554	49612
555	48642
556	47649
557	46758
558	45580
559	44798
560	42913
561	42411
562	41240
563	40104
564	39250
565	38311
566	37286
567	36163
568	35278
569	34393
570	33557
571	32461
572	31915
573	31125
574	30180
575	29756
576	28842
577	28392
578	27747
579	27031
580	26370
581	25948
582	25424
583	24733
584	24254
585	23614
586	23251
587	22999
588	22383
589	21837
590	21549
591	20886
592	20850
593	20572
594	20210
595	19880
596	20118
597	19596
598	19175
599	19206
600	19081
601	18687
602	18653
603	18467
604	18353
605	18269
606	17806
607	17802
608	17752
609	17596
610	17486
611	17545
612	17424
613	17111
614	17026
615	17371
616	17057
617	17013
618	16899
619	16744
620	16551
621	16476
622	16658
623	16531
624	16618
625	16560
626	16283
627	16471
628	16062
629	16029
630	15940
631	16071
632	15748
633	15916
634	15828
635	15406
636	15497
637	15383
638	15401
639	15394
640	15462
641	14932
642	15168
643	15345
644	14968
645	14901
646	15108
647	14783
648	14903
649	14853
650	14801
651	15163
652	14975
653	15306
654	14930
655	15107
656	15080
657	14860
658	15173
659	15187
660	15054
661	14981
662	15288
663	15050
664	15333
665	15115
666	15041
667	15179
668	15091
669	15238
670	15218
671	15340
672	15352
673	15106
674	15409
675	15572
676	15332
677	15372
678	15378
679	15504
680	15259
681	15194
682	15124
683	15168
684	15093
685	14951
686	15016
687	15253
688	15166
689	15051
690	15170
691	15153
692	14892
693	15007
694	15090
695	14943
696	14679
697	14920
698	15078
699	14582
700	14723
701	14563
702	14649
703	14655
704	14258
705	14501
706	14292
707	14015
708	14329
709	14120
710	14066
711	13902
712	13911
713	13982
714	13873
715	13403
716	13300
717	13271
718	13218
719	13130
720	12837
721	12967
722	12602
723	12895
724	12608
725	12537
726	12280
727	12082
728	12137
729	12029
730	11849
731	11666
732	11394
733	11521
734	11327
735	11049
736	10833
737	10678
738	10738
739	10525
740	10563
741	10116
742	10150
743	9698
744	9710
745	9689
746	9510
747	9427
748	8990
749	9106
750	8860
751	8887
752	8777
753	8308
754	8201
755	7954
756	7987
757	7807
758	7735
759	7415
760	7602
761	7366
762	7334
763	6998
764	6870
765	7011
766	6663
767	6649
768	6344
769	6272
770	6343
771	6171
772	6117
773	6023
774	5787
775	5708
776	5623
777	5594
778	5557
779	5293
780	5274
781	5033
782	5015
783	5018
784	4890
785	4845
786	4818
787	4621
788	4615
789	4518
790	4521
791	4371
792	4506
793	4217
794	4288
795	4253
796	4183
797	3996
798	4104
799	4045
800	4041
801	4090
802	3996
803	3855
804	3921
805	3890
806	3744
807	3828
808	3797
809	3677
810	3773
811	3631
812	3692
813	3531
814	3608
815	3542
816	3571
817	3514
818	3484
819	3620
820	3577
821	3578
822	3662
823	3475
824	3496
825	3545
826	3552
827	3517
828	3634
829	3621
830	3489
831	3426
832	3493
833	3418
834	3410
835	3404
836	3393
837	3320
838	3239
839	3405
840	3252
841	3223
842	3319
843	3224
844	3150
845	3214
846	3134
847	3254
848	3175
849	3062
850	3220
851	3063
852	3032
853	3155
854	3080
855	3086
856	3074
857	3068
858	2880
859	2925
860	2891
861	3014
862	2967
863	2941
864	2881
865	2932
866	2841
867	2925
868	2946
869	2826
870	2854
871	2996
872	2748
873	2814
874	2856
875	2752
876	2837
877	2737
878	2728
879	2764
880	2693
881	2739
882	2747
883	2668
884	2768
885	2753
886	2589
887	2594
888	2585
889	2655
890	2566
891	2558
892	2539
893	2496
894	2676
895	2451
896	2494
897	2482
898	2407
899	2425
900	2364
901	2412
902	2379
903	2322
904	2373
905	2264
906	2262
907	2285
908	2249
909	2224
910	2377
911	2193
912	2149
913	2215
914	2106
915	2048
916	2040
917	2108
918	2128
919	2050
920	1918
921	1996
922	1906
923	1930
924	1920
925	1931
926	1944
927	1891
928	1842
929	1812
930	1805
931	1824
932	1783
933	1816
934	1729
935	1736
936	1660
937	1674
938	1661
939	1603
940	1585
941	1598
942	1640
943	1545
944	1590
945	1486
946	1489
947	1491
948	1442
949	1449
950	1469
951	1387
952	1433
953	1414
954	1357
955	1347
956	1345
957	1303
958	1351
959	1392
960	1338
961	1279
962	1395
963	1369
964	1285
965	1302
966	1314
967	1296
968	1315
969	1319
970	1306
971	1370
972	1491
973	1385
974	1335
975	1340
976	1362
977	1319
978	1280
979	1258
980	1285
981	1304
982	1419

