#Position (bp)	Coverage	Std
3874904.0	16.464450146952046	9.64792842164981
1.1624711E7	17.11215711565462	7.746205045574698
1.9374518E7	18.880390698761918	11.004243128960056
2.7124325E7	17.602493455643476	8.422702101013718
3.4874132E7	17.43776715987895	7.833113796306673
4.2623939E7	17.16176673819103	7.196492177518733
5.0373746E7	16.25424323470249	7.313315840571087
5.8123553E7	16.49485116209991	7.693606914301527
6.587336E7	15.082144368240396	6.540596119855046
7.3623167E7	13.160940653102715	6.3998319823200855
8.1372974E7	13.062200903841864	6.133211051229044
8.9122781E7	14.823033270376927	7.903956315974122
9.6872588E7	14.288922937048627	6.834859963215788
1.04622395E8	11.937893033981362	7.899812448227644
1.12372202E8	16.09264579105002	6.893181826099662
1.20122009E8	15.419265795909498	31.207765690827674
1.27871816E8	6.059795553618303	121.47673828372255
1.35621623E8	0.0	0.0
1.4337143E8	6.153428853131439	59.47264345583925
1.51121237E8	13.92365577620191	9.385663703837308
1.58871044E8	16.449690295513165	7.927089169036154
1.66620851E8	15.327662482433434	7.134644628523437
1.74370658E8	14.896977176334843	8.017810038533915
1.82120465E8	15.471624003023559	7.439338743991518
1.89870272E8	12.028568324346658	5.983503524844817
1.97620079E8	13.300501418938563	7.063406142605456
2.05369886E8	17.193699146314223	7.670436832166867
2.13119693E8	14.899121745870575	8.129378873647056
2.208695E8	14.672775205885772	7.810891477227573
2.28619307E8	16.506039311688664	8.075402060809347
2.36369114E8	15.129368124909433	7.037576423044705
2.44118921E8	14.807611466969435	7.991355800194821
2.484751235E8	12.504781850782985	8.055276243131507
2.52350027E8	15.201443627270061	7.111497684473552
2.59618535E8	16.099373829567625	7.087437807498762
2.67368342E8	15.263606306582862	7.117557621216958
2.75118149E8	16.502129536903308	7.809400360604794
2.82867956E8	14.68015758327917	7.8128171263966895
2.90617763E8	15.403152620445903	7.4032837706402255
2.9836757E8	14.369431393581802	7.205876235208875
3.06117377E8	14.410028920720219	7.137958779677611
3.13867184E8	15.425591630862549	7.278541005800901
3.21616991E8	15.990092140359108	8.718627050766921
3.29366798E8	12.461526848346029	6.7628178989496845
3.37116605E8	12.031417943698468	17.116573291278264
3.44866412E8	11.997113476503351	10.568162079094577
3.52616219E8	15.537104730479095	7.791216358629829
3.60366026E8	13.698837661376599	9.097146914030839
3.68115833E8	15.126548570822473	7.017620409762747
3.7586564E8	14.39988866819522	7.767872217387633
3.83615447E8	14.537654550623003	7.513896781370562
3.91365254E8	12.962295577167277	7.684702605518174
3.99115061E8	13.91345178015401	7.896268434774724
4.06864868E8	13.696787545805979	7.544601143857891
4.14614675E8	13.511865134189794	7.083462556435329
4.22364482E8	15.131525210885897	6.631498186356284
4.30114289E8	13.267471435095093	6.554164770150018
4.37864096E8	13.032265577710517	6.146229683991068
4.45613903E8	13.19186464901642	6.563686324814216
4.5336371E8	15.196572766263728	6.693340431817615
4.61113517E8	12.925490402535186	7.62956751480491
4.68863324E8	15.901670454502932	8.444003744833859
4.76613131E8	14.7332340018274	7.805340439803116
4.84362938E8	17.473973093781563	7.998775666147965
4.896938965E8	17.679504208288837	8.963300068464987
4.935688E8	13.74508986404068	7.545994237173018
4.99862552E8	16.017185976373348	6.595400962328257
5.07612359E8	16.189264068124537	7.2615005449402785
5.15362166E8	13.92146720557041	7.801198607071438
5.23111973E8	14.449325512235337	7.180485552446719
5.3086178E8	16.341437148047685	7.446493514714187
5.38611587E8	16.997056442824963	8.850363327578897
5.46361394E8	16.388505029867197	7.523029726186536
5.54111201E8	15.22175249009427	6.624628865480961
