#Insert size (bp)	insert size
267.0	136885.0
268.0	145238.0
269.0	154392.0
270.0	164237.0
271.0	174763.0
272.0	184020.0
273.0	193833.0
274.0	205128.0
275.0	215568.0
276.0	227369.0
277.0	242950.0
278.0	259431.0
279.0	275806.0
280.0	288795.0
281.0	299695.0
282.0	310907.0
283.0	325928.0
284.0	344039.0
285.0	365630.0
286.0	387057.0
287.0	407824.0
288.0	426711.0
289.0	441286.0
290.0	455888.0
291.0	467930.0
292.0	481879.0
293.0	493557.0
294.0	506258.0
295.0	517331.0
296.0	528484.0
297.0	537878.0
298.0	547779.0
299.0	554256.0
300.0	562716.0
301.0	569431.0
302.0	575090.0
303.0	578150.0
304.0	577933.0
305.0	577151.0
306.0	574199.0
307.0	570572.0
308.0	570192.0
309.0	573000.0
310.0	578369.0
311.0	583528.0
312.0	584109.0
313.0	583145.0
314.0	579379.0
315.0	573942.0
316.0	565300.0
317.0	556386.0
318.0	552129.0
319.0	546409.0
320.0	546203.0
321.0	546868.0
322.0	546577.0
323.0	544887.0
324.0	545286.0
325.0	539629.0
326.0	534727.0
327.0	530755.0
328.0	526319.0
329.0	523843.0
330.0	518825.0
331.0	514662.0
332.0	509822.0
333.0	505961.0
334.0	501702.0
335.0	496030.0
336.0	491087.0
337.0	486115.0
338.0	483485.0
339.0	477146.0
340.0	472516.0
341.0	464887.0
342.0	457171.0
343.0	449332.0
344.0	441498.0
345.0	432441.0
346.0	425464.0
347.0	417996.0
348.0	413194.0
349.0	406307.0
350.0	398075.0
351.0	389870.0
352.0	379146.0
353.0	369048.0
354.0	356457.0
355.0	346334.0
356.0	335644.0
357.0	326997.0
358.0	317830.0
359.0	308902.0
360.0	300952.0
361.0	292990.0
362.0	283132.0
363.0	273272.0
364.0	262493.0
365.0	251377.0
366.0	241609.0
367.0	230977.0
368.0	223544.0
369.0	215902.0
370.0	208810.0
371.0	200323.0
372.0	193051.0
373.0	184861.0
374.0	176459.0
375.0	167834.0
376.0	158901.0
377.0	152506.0
378.0	144915.0
379.0	138924.0
380.0	132864.0
381.0	128289.0
382.0	123430.0
383.0	117969.0
384.0	112220.0
385.0	107482.0
386.0	101295.0
387.0	97146.0
388.0	92825.0
389.0	88476.0
390.0	84673.0
391.0	81969.0
392.0	78770.0
393.0	75587.0
394.0	73011.0
395.0	70066.0
396.0	66853.0
397.0	64164.0
398.0	61737.0
399.0	59314.0
400.0	57515.0
401.0	55643.0
402.0	54880.0
403.0	52838.0
404.0	50724.0
405.0	49596.0
406.0	48156.0
407.0	47036.0
408.0	46245.0
409.0	44603.0
410.0	45180.0
411.0	43682.0
412.0	43494.0
413.0	42542.0
414.0	42654.0
415.0	42168.0
416.0	41304.0
417.0	41102.0
418.0	40518.0
419.0	40479.0
420.0	40364.0
421.0	40599.0
422.0	40484.0
423.0	41056.0
424.0	41251.0
425.0	41587.0
426.0	41494.0
427.0	41730.0
428.0	41429.0
429.0	41750.0
430.0	42225.0
431.0	43283.0
432.0	43544.0
433.0	44788.0
434.0	44912.0
435.0	45340.0
436.0	45185.0
437.0	45544.0
438.0	45437.0
439.0	45216.0
440.0	46077.0
441.0	46782.0
442.0	48098.0
443.0	48949.0
444.0	49401.0
445.0	49355.0
446.0	49335.0
447.0	49442.0
448.0	48690.0
449.0	49406.0
450.0	50053.0
451.0	51544.0
452.0	52958.0
453.0	53477.0
454.0	53259.0
455.0	53703.0
456.0	53827.0
457.0	53647.0
458.0	54770.0
459.0	55869.0
460.0	56657.0
461.0	56656.0
462.0	56381.0
463.0	56731.0
464.0	55604.0
465.0	55188.0
466.0	55289.0
467.0	55816.0
468.0	55330.0
469.0	55891.0
470.0	56350.0
471.0	56222.0
472.0	55736.0
473.0	55241.0
474.0	54695.0
475.0	54768.0
476.0	54813.0
477.0	55315.0
478.0	55583.0
479.0	55591.0
480.0	55547.0
481.0	55751.0
482.0	55711.0
483.0	55769.0
484.0	56257.0
485.0	56317.0
486.0	56414.0
487.0	56695.0
488.0	57304.0
489.0	57136.0
490.0	57782.0
491.0	57762.0
492.0	58337.0
493.0	58520.0
494.0	58561.0
495.0	59313.0
496.0	59053.0
497.0	59737.0
498.0	59724.0
499.0	60262.0
500.0	60555.0
501.0	60429.0
502.0	61028.0
503.0	61356.0
504.0	61366.0
505.0	61421.0
506.0	61535.0
507.0	61380.0
508.0	61964.0
509.0	61173.0
510.0	61508.0
511.0	60859.0
512.0	61337.0
513.0	61543.0
514.0	61134.0
515.0	61055.0
516.0	61011.0
517.0	60961.0
518.0	60854.0
519.0	60431.0
520.0	59829.0
521.0	60186.0
522.0	60034.0
523.0	58989.0
524.0	58602.0
525.0	58838.0
526.0	58349.0
527.0	58176.0
528.0	57354.0
529.0	56832.0
530.0	56273.0
531.0	55795.0
532.0	55236.0
533.0	55187.0
534.0	53659.0
535.0	53745.0
536.0	53166.0
537.0	52302.0
538.0	51739.0
539.0	50829.0
540.0	50886.0
541.0	50106.0
542.0	49200.0
543.0	48262.0
544.0	47709.0
545.0	46831.0
546.0	46258.0
547.0	45125.0
548.0	44490.0
549.0	44115.0
550.0	42967.0
551.0	42434.0
552.0	41352.0
553.0	40238.0
554.0	39491.0
555.0	38657.0
556.0	37890.0
557.0	37345.0
558.0	36564.0
559.0	35510.0
560.0	34829.0
561.0	34034.0
562.0	33433.0
563.0	32146.0
564.0	31822.0
565.0	30600.0
566.0	29977.0
567.0	29510.0
568.0	28466.0
569.0	27974.0
570.0	27219.0
571.0	26392.0
572.0	26008.0
573.0	25445.0
574.0	24498.0
575.0	23882.0
576.0	23429.0
577.0	22711.0
578.0	22172.0
579.0	21476.0
580.0	21081.0
581.0	20289.0
582.0	20192.0
583.0	19547.0
584.0	19504.0
585.0	18752.0
586.0	18428.0
587.0	17853.0
588.0	17478.0
589.0	17112.0
590.0	16832.0
591.0	16576.0
592.0	16114.0
593.0	15908.0
594.0	15640.0
595.0	15326.0
596.0	14979.0
597.0	14683.0
598.0	14515.0
599.0	14507.0
600.0	14132.0
601.0	13964.0
602.0	13719.0
603.0	13367.0
604.0	13404.0
605.0	13278.0
606.0	13227.0
607.0	13075.0
608.0	12936.0
609.0	12636.0
610.0	12713.0
611.0	12547.0
612.0	12475.0
613.0	12269.0
614.0	12159.0
615.0	12191.0
616.0	12422.0
617.0	11940.0
618.0	11940.0
619.0	11966.0
620.0	11618.0
621.0	11684.0
622.0	11812.0
623.0	11742.0
624.0	11860.0
625.0	11768.0
626.0	11530.0
627.0	11520.0
628.0	11547.0
629.0	11606.0
630.0	11681.0
631.0	11360.0
632.0	11302.0
633.0	11213.0
634.0	11230.0
635.0	11258.0
636.0	11211.0
637.0	11303.0
638.0	11132.0
639.0	11097.0
640.0	11225.0
641.0	11186.0
642.0	11180.0
643.0	11284.0
644.0	11104.0
645.0	11147.0
646.0	11008.0
647.0	11317.0
648.0	11190.0
