#Insert size (bp)	insert size
20.0	69.0
21.0	87.0
22.0	136.0
23.0	176.0
24.0	312.0
25.0	409.0
26.0	577.0
27.0	733.0
28.0	1085.0
29.0	1442.0
30.0	1818.0
31.0	1776.0
32.0	1706.0
33.0	1871.0
34.0	1874.0
35.0	2131.0
36.0	2470.0
37.0	2969.0
38.0	3608.0
39.0	4475.0
40.0	5175.0
41.0	5256.0
42.0	4813.0
43.0	4622.0
44.0	4699.0
45.0	4894.0
46.0	4904.0
47.0	5225.0
48.0	6001.0
49.0	7473.0
50.0	8438.0
51.0	7469.0
52.0	6823.0
53.0	6667.0
54.0	6654.0
55.0	7226.0
56.0	7320.0
57.0	8010.0
58.0	9501.0
59.0	12822.0
60.0	15763.0
61.0	15491.0
62.0	12118.0
63.0	9375.0
64.0	8633.0
65.0	8785.0
66.0	9523.0
67.0	9966.0
68.0	11374.0
69.0	14852.0
70.0	20505.0
71.0	24743.0
72.0	24569.0
73.0	19261.0
74.0	15179.0
75.0	13436.0
76.0	13786.0
77.0	15304.0
78.0	18099.0
79.0	21912.0
80.0	26194.0
81.0	28946.0
82.0	29556.0
83.0	28878.0
84.0	26697.0
85.0	24523.0
86.0	24334.0
87.0	25841.0
88.0	28224.0
89.0	32788.0
90.0	40340.0
91.0	46693.0
92.0	46799.0
93.0	39994.0
94.0	36375.0
95.0	36106.0
96.0	38591.0
97.0	41004.0
98.0	44719.0
99.0	51718.0
100.0	65788.0
101.0	85086.0
102.0	99945.0
103.0	95586.0
104.0	76194.0
105.0	63186.0
106.0	61800.0
107.0	66609.0
108.0	73252.0
109.0	83269.0
110.0	101074.0
111.0	129705.0
112.0	172632.0
113.0	212821.0
114.0	221240.0
115.0	198362.0
116.0	179539.0
117.0	189560.0
118.0	222949.0
119.0	273848.0
120.0	326342.0
121.0	338826.0
122.0	358263.0
123.0	371596.0
124.0	400661.0
125.0	429816.0
126.0	443004.0
127.0	480500.0
128.0	600940.0
129.0	793741.0
130.0	813173.0
131.0	689077.0
132.0	735321.0
133.0	751001.0
134.0	755790.0
135.0	766542.0
136.0	844222.0
137.0	934865.0
138.0	1036640.0
139.0	1152093.0
140.0	1249658.0
141.0	1327349.0
142.0	1416483.0
143.0	1569078.0
144.0	1796027.0
145.0	2015438.0
146.0	2131497.0
147.0	2164837.0
148.0	2150326.0
149.0	2104954.0
150.0	2025970.0
151.0	1940299.0
152.0	1878579.0
153.0	1866052.0
154.0	1875247.0
155.0	1883821.0
156.0	1862553.0
157.0	1792218.0
158.0	1686466.0
159.0	1561068.0
160.0	1438237.0
161.0	1327101.0
162.0	1230761.0
163.0	1156434.0
164.0	1103062.0
165.0	1063889.0
166.0	1031005.0
167.0	995376.0
168.0	951684.0
169.0	894726.0
170.0	826967.0
171.0	762603.0
172.0	697432.0
173.0	643605.0
174.0	598961.0
175.0	564231.0
176.0	540094.0
177.0	516838.0
178.0	494996.0
179.0	472526.0
180.0	446583.0
181.0	418522.0
182.0	388793.0
183.0	360366.0
184.0	334926.0
185.0	313703.0
186.0	295370.0
187.0	279773.0
188.0	265662.0
189.0	254103.0
190.0	239282.0
191.0	225790.0
192.0	210504.0
193.0	196847.0
194.0	182502.0
195.0	169461.0
196.0	158977.0
197.0	149249.0
198.0	142382.0
199.0	134950.0
200.0	129142.0
201.0	122307.0
202.0	114759.0
203.0	108115.0
204.0	101224.0
205.0	94953.0
206.0	88680.0
207.0	85210.0
208.0	82035.0
209.0	78630.0
210.0	76294.0
211.0	73034.0
212.0	70706.0
213.0	67519.0
214.0	64507.0
215.0	61827.0
216.0	59844.0
217.0	58218.0
218.0	57111.0
219.0	57242.0
220.0	57399.0
221.0	57719.0
222.0	56595.0
223.0	56074.0
224.0	55328.0
225.0	54319.0
226.0	54468.0
227.0	54739.0
228.0	55081.0
229.0	55557.0
230.0	56762.0
231.0	58900.0
232.0	59686.0
233.0	60583.0
234.0	61562.0
235.0	62175.0
236.0	62485.0
237.0	62406.0
238.0	63369.0
239.0	64223.0
240.0	66060.0
241.0	69199.0
242.0	72159.0
243.0	74253.0
244.0	75734.0
245.0	76859.0
246.0	76939.0
247.0	77584.0
248.0	78571.0
249.0	81671.0
250.0	85982.0
251.0	90251.0
252.0	95628.0
253.0	99230.0
254.0	101176.0
255.0	103105.0
256.0	105041.0
257.0	107305.0
258.0	110146.0
259.0	115120.0
260.0	124154.0
261.0	134460.0
262.0	143996.0
263.0	150958.0
264.0	155596.0
265.0	160111.0
266.0	165055.0
267.0	172026.0
268.0	182847.0
269.0	193235.0
270.0	205329.0
271.0	217379.0
272.0	230542.0
273.0	244505.0
274.0	256895.0
275.0	269409.0
276.0	283248.0
277.0	301500.0
278.0	319557.0
279.0	338537.0
280.0	352438.0
281.0	365863.0
282.0	380402.0
283.0	400566.0
284.0	424296.0
285.0	450410.0
286.0	475280.0
287.0	502213.0
288.0	527024.0
289.0	546139.0
290.0	564967.0
291.0	579756.0
292.0	596379.0
293.0	613173.0
294.0	631398.0
295.0	648453.0
296.0	664802.0
297.0	677831.0
298.0	692236.0
299.0	703595.0
300.0	715509.0
301.0	725572.0
302.0	731932.0
303.0	739346.0
304.0	741196.0
305.0	745250.0
306.0	744365.0
307.0	741541.0
308.0	743319.0
309.0	749523.0
310.0	756332.0
311.0	762160.0
312.0	763142.0
313.0	761105.0
314.0	754294.0
315.0	746097.0
316.0	733278.0
317.0	720540.0
318.0	712012.0
319.0	704480.0
320.0	699577.0
321.0	695342.0
322.0	691253.0
323.0	686008.0
324.0	677694.0
325.0	671564.0
326.0	658641.0
327.0	648404.0
328.0	636536.0
329.0	625356.0
330.0	614369.0
331.0	605701.0
332.0	595330.0
333.0	583003.0
334.0	572484.0
335.0	564362.0
336.0	553438.0
337.0	542558.0
338.0	532847.0
339.0	522628.0
340.0	509933.0
341.0	497911.0
342.0	485708.0
343.0	473104.0
344.0	458686.0
345.0	447040.0
346.0	436509.0
347.0	425716.0
348.0	415827.0
349.0	404357.0
350.0	393651.0
351.0	383071.0
352.0	368854.0
353.0	356009.0
354.0	341623.0
355.0	328443.0
356.0	317401.0
357.0	306601.0
358.0	297073.0
359.0	286327.0
360.0	275915.0
361.0	265547.0
362.0	255941.0
363.0	245120.0
364.0	234176.0
365.0	223819.0
366.0	212922.0
367.0	202817.0
368.0	194885.0
369.0	186433.0
370.0	178479.0
371.0	171534.0
372.0	164494.0
373.0	156078.0
374.0	149154.0
375.0	140840.0
376.0	134281.0
377.0	127220.0
378.0	120863.0
379.0	115515.0
380.0	110705.0
381.0	106384.0
382.0	101446.0
383.0	97423.0
384.0	92568.0
385.0	88170.0
386.0	84253.0
387.0	80231.0
388.0	76652.0
389.0	72654.0
390.0	69796.0
391.0	67542.0
392.0	65860.0
393.0	63510.0
394.0	60825.0
395.0	58670.0
396.0	56543.0
397.0	54561.0
398.0	53160.0
399.0	51483.0
400.0	50589.0
401.0	49320.0
402.0	48393.0
403.0	47686.0
404.0	46948.0
405.0	46173.0
406.0	45446.0
407.0	44545.0
408.0	44260.0
409.0	43711.0
410.0	43916.0
411.0	44061.0
412.0	44686.0
413.0	45338.0
414.0	45372.0
415.0	45735.0
416.0	45531.0
417.0	45671.0
418.0	45622.0
419.0	45806.0
420.0	46786.0
421.0	47476.0
422.0	48999.0
423.0	50213.0
424.0	51749.0
425.0	53258.0
426.0	53468.0
427.0	53730.0
428.0	54504.0
429.0	55707.0
430.0	57428.0
431.0	59773.0
432.0	61932.0
433.0	63663.0
434.0	65687.0
435.0	66854.0
436.0	67129.0
437.0	67025.0
438.0	67276.0
439.0	68282.0
440.0	70242.0
441.0	72024.0
442.0	74703.0
443.0	77646.0
444.0	79819.0
445.0	79439.0
446.0	79876.0
447.0	79593.0
448.0	79789.0
449.0	80504.0
450.0	82632.0
451.0	85035.0
452.0	87650.0
453.0	89371.0
454.0	89255.0
455.0	89585.0
456.0	89648.0
457.0	90279.0
458.0	91309.0
459.0	94138.0
460.0	94309.0
461.0	94390.0
462.0	93952.0
463.0	93700.0
464.0	92761.0
465.0	92529.0
466.0	91677.0
467.0	92246.0
468.0	92529.0
469.0	91881.0
470.0	91732.0
471.0	90658.0
472.0	88898.0
473.0	87656.0
474.0	86459.0
475.0	85510.0
476.0	86103.0
477.0	86089.0
478.0	85835.0
