#Position (bp)	Coverage	Std
3874904.0	19.038938389046333	11.360029819949274
1.1624711E7	18.00092557143681	11.261709235058786
1.9374518E7	20.599100855027743	12.391511361197832
2.7124325E7	18.977070654791792	11.133140337401013
3.4874132E7	18.28970837596343	9.694757590652097
4.2623939E7	17.54284913159773	10.131764314472152
5.0373746E7	15.633150993308607	10.101266697116657
5.8123553E7	15.323982261751809	8.93007072189225
6.587336E7	13.10905445774327	7.965915511212934
7.3623167E7	10.084096545888174	6.923202061979894
8.1372974E7	10.1392923720552	6.990622545345685
8.9122781E7	12.517469273750946	8.318994850072166
9.6872588E7	11.676324971705746	8.423997786673505
1.04622395E8	9.056889158659049	6.938054355541365
1.12372202E8	15.363270853067696	9.38320231866499
1.20122009E8	14.610147968846192	29.145772591997993
1.27871816E8	6.049392455837933	100.93893910881401
1.35621623E8	0.0	0.0
1.4337143E8	6.58604001364163	59.601196678190384
1.51121237E8	13.673392124474843	10.222502839898386
1.58871044E8	16.35984263866184	9.824468298141664
1.66620851E8	13.489799165321148	8.70082478062937
1.74370658E8	12.99524388155731	9.095368265184058
1.82120465E8	13.953777429554052	9.535562969685582
1.89870272E8	8.839504390238364	7.45084736830188
1.97620079E8	10.831326380127917	8.998228247436968
2.05369886E8	17.724732499789994	10.794237641381526
2.13119693E8	13.124316386201617	8.172310028569386
2.208695E8	12.801394925060714	9.09765342370593
2.28619307E8	16.4049708592743	9.88558520391801
2.36369114E8	13.426498492155998	9.19539217820921
2.44118921E8	13.207989953814334	8.148083515132031
2.484751235E8	10.509167897710155	8.902854901169896
2.52350027E8	14.470816649376792	9.539545737075505
2.59618535E8	15.320647081920878	9.61549672178098
2.67368342E8	13.93062394973191	9.857906225477084
2.75118149E8	16.255516169628482	9.426147480318022
2.82867956E8	12.874919594771844	9.299841462407887
2.90617763E8	13.760847076578811	9.461876351672231
2.9836757E8	12.434679341046817	8.886811847189817
3.06117377E8	12.063508678345151	7.704780520062328
3.13867184E8	13.69826396967047	9.017704876213369
3.21616991E8	15.280879381899446	9.493453522006364
3.29366798E8	9.421841601990863	7.09051304524776
3.37116605E8	11.714587731023496	20.355643085302226
3.44866412E8	11.771451340659194	11.471839138190303
3.52616219E8	14.1791990432794	8.789345593835401
3.60366026E8	12.927465419461413	10.634795853687022
3.68115833E8	14.05802621923359	9.206494619188112
3.7586564E8	13.256601228908023	9.456783113512675
3.83615447E8	12.820081971073602	9.1226312129868
3.91365254E8	9.73438422402003	7.507135710111203
3.99115061E8	11.363857964462857	7.731313815906196
4.06864868E8	10.96670459019173	8.60264675001155
4.14614675E8	10.465794954635644	7.587051760495576
4.22364482E8	13.250753857483161	8.171601837597692
4.30114289E8	10.362287344704198	7.359137364263165
4.37864096E8	10.10575011739002	7.146258658586039
4.45613903E8	10.450888906007595	7.694871016804201
4.5336371E8	13.336778580421422	8.148303074515244
4.61113517E8	9.903764442133848	7.830515363712586
4.68863324E8	15.070954154084095	8.793612947767256
4.76613131E8	12.82588663175741	9.026990881522316
4.84362938E8	17.98231814030982	10.99160057234113
4.896938965E8	19.91666935658337	11.952825662170962
4.935688E8	11.06016871250928	6.991529572028502
4.99862552E8	15.052158202133292	8.713597915236484
5.07612359E8	15.378471102570684	9.896914880274627
5.15362166E8	11.136428042659643	7.197198830875937
5.23111973E8	12.100439146420033	7.763200724893097
5.3086178E8	15.503443505109225	9.674327479329492
5.38611587E8	17.48091933128141	10.031074345917991
5.46361394E8	15.952879729779077	10.357670028792196
5.54111201E8	13.14888280443629	7.593744533721256
5.61861008E8	13.111141735529673	7.842094307168147
5.69610815E8	9.086608221340223	6.758814169162076
5.77360622E8	8.28719231330535	6.527814742652232
5.85110429E8	6.7656860357941815	19.251724669714182
5.92860236E8	10.244991391398521	7.213494447875966
6.00610043E8	11.241214910255184	7.524230360471821
6.0835985E8	11.367872774121988	7.595621275430818
6.16109657E8	17.178997618908443	9.899895206545692
6.23859464E8	14.849912778473064	10.003326342525932
6.31609271E8	13.992914275155497	9.770498651984067
6.39359078E8	10.642591486471856	8.111876731988078
6.47108885E8	11.76047687381118	8.371984051219895
6.54858692E8	9.257600737669984	7.214279306722653
6.62608499E8	11.579547981001333	8.132236574644898
6.70358306E8	11.115897466865949	7.253086188082046
6.78108113E8	14.704588901375221	9.398001340222148
6.857142635E8	14.772187957538057	10.80903900551322
6.89589167E8	12.345449039897256	11.645228068403414
6.93607727E8	19.798611629941234	11.056384312571366
7.01357534E8	14.071843595588897	9.490629102529995
7.09107341E8	11.152957873660595	7.286000863884354
7.16857148E8	10.987155163993116	8.711312779741487
7.24606955E8	9.880369149838183	8.228965200986227
7.32356762E8	11.139585927752782	7.546516516037648
7.40106569E8	9.598150895886826	11.05119780337228
7.47856376E8	10.361787074181331	7.653451129924796
7.55606183E8	8.625803326457033	7.198586036704162
7.6335599E8	11.981774513868539	8.820352067670399
7.71105797E8	11.76578978031324	8.404339133910888
7.78855604E8	10.44239979137545	7.654123695845843
7.86605411E8	10.260907658732663	7.140346978278273
7.94355218E8	10.781332231886548	8.086017521704079
8.02105025E8	10.065969771892384	6.977997352436934
8.09854832E8	10.384204535674243	7.470203392836446
8.17604639E8	9.33717846134749	7.242244286529802
8.25354446E8	9.108313923172538	6.9494342481711495
8.33104253E8	11.699485677514291	8.334833532434846
8.4085406E8	12.113356242290937	7.69008277578679
8.48603867E8	9.509072419480898	7.330539092115875
8.56353674E8	10.356039963317796	7.487756723669476
8.64103481E8	9.590624256836332	7.453452751870876
8.71853288E8	11.929943803761823	9.050594535876282
8.776941285E8	11.145640984426256	12.624938695536326
8.81569032E8	17.90432964643434	11.559329175744388
8.87352902E8	13.650689236519051	9.140664813037732
8.95102709E8	11.526575177936689	8.507043900132919
9.02852516E8	8.25128716108672	7.399718241150322
9.10602323E8	11.135446985970102	9.338273952887072
9.1835213E8	12.136931668104767	7.536298711539831
9.26101937E8	6.386831310766836	10.789213960293033
9.33851744E8	12.157654506750943	7.871113871297152
9.41601551E8	11.621433798286848	8.21056195296721
9.49351358E8	10.496876244789064	9.284778733260238
9.57101165E8	13.665390505853887	8.894945401709997
9.64850972E8	9.82887535134746	7.870734482700151
9.72600779E8	10.649553337263754	7.860932722240304
9.80350586E8	9.273823980390738	6.957410486697933
9.88100393E8	9.976854520377088	8.13440570647869
9.958502E8	11.3221835072796	7.704815798497275
1.003600007E9	11.060677252994816	7.224673546014331
1.011349814E9	13.964412662147586	10.310660282195771
1.019099621E9	15.958635873125615	10.325897473843991
1.026849428E9	13.865503747383645	9.720902139975612
1.034599235E9	13.65349020949812	8.960483555653077
1.042349042E9	10.844273283192729	8.241362661922386
1.050098849E9	16.19619933760931	9.187888434011079
1.0575860385E9	16.408677358326557	10.493529354782885
1.061460942E9	18.976863689586565	21.116427848686193
1.065598463E9	16.250174488216288	9.045197438314187
1.07334827E9	14.194568071179063	8.421216232429865
1.081098077E9	13.038799030737152	7.671916332517821
1.088847884E9	13.958251476456123	9.733754187212337
1.096597691E9	17.28810885225916	9.994471501887988
1.104347498E9	17.374763268298164	9.996949574920535
1.112097305E9	11.374216545005572	7.943269518094268
1.119847112E9	7.6594024857651295	11.495480925234132
1.127596919E9	8.650995953834721	7.1695473080186485
1.135346726E9	10.484918269577552	7.613657166931632
1.143096533E9	10.534577054628587	7.6702723910428965
1.15084634E9	11.137286644686764	7.402271413987105
1.158596147E9	9.435369035641791	7.25067414395583
1.166345954E9	11.372567600715733	8.23480700539628
1.174095761E9	11.871788032914884	8.734026154034884
1.181845568E9	10.117536217353543	6.953338287055278
1.189595375E9	10.951785508981063	8.323876619940533
1.197345182E9	12.738327289957027	8.613675231580732
1.205094989E9	11.19621959617833	7.528761776915814
1.212844796E9	13.51565387370292	8.821153818624099
1.220594603E9	14.450603092438302	9.207011517728528
1.228236905E9	14.895534411875994	10.780286011849558
1.2321118085E9	19.00192549183759	13.90266314785299
1.236094217E9	17.58379518354457	10.435927257474077
1.243844024E9	9.359605213394346	7.001273012724814
1.251593831E9	11.269307867924969	7.527012255580046
1.259343638E9	14.773711525977356	9.730433630879434
1.267093445E9	13.332544668531746	8.450035279923089
1.274843252E9	14.251584200742032	8.797113581734544
1.282593059E9	12.439148097494558	9.054240738728854
1.290342866E9	7.897795261223925	14.76291118289777
1.298092673E9	12.401220830402615	8.718350656833294
1.30584248E9	14.095686899041485	9.285236833120024
1.313592287E9	9.351650434649533	7.000774861203817
1.321342094E9	10.405099765710295	7.5123289887401565
1.329091901E9	13.297830513714729	8.547333037983615
1.336841708E9	13.808312774756843	9.644381896090637
1.344591515E9	9.783295506584874	7.664020803413672
1.352341322E9	9.97032106735045	8.051863768814219
1.360091129E9	13.181650459166274	8.695302961949386
1.367840936E9	13.899981896323354	9.44880209518427
1.375590743E9	12.172961597624303	8.668562062443495
1.38334055E9	15.33597365715043	9.371555476826238
1.389282865E9	17.71820317338856	10.67290977015717
1.3931577685E9	13.593352833650163	10.400468133891552
1.398840164E9	12.513193296297572	9.710848805216886
1.406589971E9	11.27724393652642	8.799628303421706
1.414339778E9	15.930569109656536	10.35150302720727
1.422089585E9	13.463029466411228	8.81144505611949
1.429839392E9	13.081439963601674	8.300564229385852
1.437589199E9	10.504401851555787	9.797922682156496
1.445339006E9	11.820712438387176	8.781310325490075
1.453088813E9	11.623574754829379	8.280902309065423
1.46083862E9	11.901689293681764	8.620173879900044
1.468588427E9	10.44747320804247	7.655141531992913
1.476338234E9	9.323509475784364	8.02013908871253
1.484088041E9	11.651225378902984	8.258116726047358
1.491837848E9	13.535906119984665	8.868287522650231
1.499587655E9	10.373152260436937	7.470016104142378
1.507337462E9	10.302427789492048	7.296645632513746
1.515087269E9	13.941513124133285	9.390588894583553
1.522837076E9	15.279055336474832	8.888613901443318
1.530586883E9	16.659082735866843	10.762631846311763
1.5354753495E9	20.122270149956144	10.885951069524317
1.539350253E9	12.745851987905668	8.688403469353199
1.546086497E9	10.124527746303876	7.017742307668101
1.553836304E9	12.042274601161035	7.358477019903947
1.561586111E9	10.038869484104572	6.762721686689798
1.569335918E9	12.712241995187751	9.493885569385874
1.577085725E9	8.52863239045824	10.911962206013698
1.584835532E9	0.42052595632381556	2.704552857181538
1.592585339E9	0.0	0.0
1.600335146E9	3.3620510807559465	7.391919464469819
1.608084953E9	11.164513903378497	8.024550940543168
1.61583476E9	12.32755989923362	7.994717422775934
1.623584567E9	15.032408032871013	8.689016316928825
1.631334374E9	16.16385749993516	9.3310058722756
1.639084181E9	11.806832350792735	8.914602096923723
1.646833988E9	15.1366895975603	8.849023973213846
1.654583795E9	14.461785564466314	9.139169710389897
