#Position (bp)	mapping quality
3874904.0	38.462956594669215
1.1624711E7	38.9633471367666
1.9374518E7	38.485642886788305
2.7124325E7	39.19917728209009
3.4874132E7	39.37445422381316
4.2623939E7	39.28654702617682
5.0373746E7	39.3361314079993
5.8123553E7	39.35747813166627
6.587336E7	39.29320564377093
7.3623167E7	39.30548136257594
8.1372974E7	38.970383287167266
8.9122781E7	39.229306393801394
9.6872588E7	39.35446276417429
1.04622395E8	39.097013337233655
1.12372202E8	39.25768086417621
1.20122009E8	25.767065777315985
1.27871816E8	13.927139746694781
1.35621623E8	0.0
1.4337143E8	22.284799421886984
1.51121237E8	37.92970587305474
1.58871044E8	38.755028430944414
1.66620851E8	39.25916789151753
1.74370658E8	39.34784743481701
1.82120465E8	39.353114491946585
1.89870272E8	39.37610774003261
1.97620079E8	39.20854957480751
2.05369886E8	38.90742371453396
2.13119693E8	39.34489620529336
2.208695E8	39.08169257745871
2.28619307E8	39.25862935785338
2.36369114E8	39.1370528600622
2.44118921E8	38.54976826597013
2.484751235E8	37.96613478864986
2.52350027E8	38.95357869608349
2.59618535E8	39.23652839404165
2.67368342E8	39.38813749548477
2.75118149E8	39.32951921989195
2.82867956E8	39.19761155704823
2.90617763E8	39.24856324424492
2.9836757E8	39.39424984018023
3.06117377E8	39.42667530246916
3.13867184E8	39.34293558348974
3.21616991E8	39.325401883096774
3.29366798E8	39.33685958154608
3.37116605E8	34.6194755756611
3.44866412E8	35.20527861889568
3.52616219E8	39.264354623847815
3.60366026E8	38.08806634845518
3.68115833E8	39.19491840022381
3.7586564E8	38.90443228909378
3.83615447E8	38.391631917981954
3.91365254E8	39.55411475609779
3.99115061E8	39.39351036349238
4.06864868E8	39.2853427875453
4.14614675E8	39.41599187926117
4.22364482E8	39.26911778890384
4.30114289E8	39.32133319707074
4.37864096E8	39.35650305123574
4.45613903E8	39.3493216867386
4.5336371E8	39.33409090161465
4.61113517E8	39.25278522406564
4.68863324E8	39.30330360579681
4.76613131E8	39.257938291927495
4.84362938E8	39.15586131393487
4.896938965E8	38.52043264762895
4.935688E8	39.04890437466108
4.99862552E8	39.15293723077512
5.07612359E8	39.303667288377966
5.15362166E8	39.22072751193764
5.23111973E8	39.43849293190668
5.3086178E8	39.391625810001514
5.38611587E8	39.41064991254284
5.46361394E8	39.351165091999555
5.54111201E8	39.362160036735155
5.61861008E8	39.39703877866191
5.69610815E8	38.62556229485429
5.77360622E8	39.25953603645707
5.85110429E8	35.68431511741295
5.92860236E8	39.263288240194754
6.00610043E8	39.196173855174436
6.0835985E8	39.37499169682409
6.16109657E8	38.98393369575338
6.23859464E8	38.93486938466263
6.31609271E8	39.350383099744626
